id,naziv_ustanove,naziv_ustanove_eng,tip_ustanove,maticna_ustanova,ulica_broj,mesto,opstina,okrug,region,poz_broj,tel,mobil_tel,e_mail,website,direktor,kontakt_lice,tip_ustanove_eng,tip_ustanove_rus,ime_ustanova_rus,tip_ustanova_kina,ime_ustanova_kina,delete,latitude,longitude,coordinate,pozivni_broj,geometry
"22002",Јеврејски историјски музеј,Jewish Historical Museum,Музеји и галерије са фондом ,Савез јеврејских општина Србије (музеј),Краља Петра 71а,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",2622 634,,jevrejskimuzej@savezjos.org,www.jimbeograd.org,Војислава Радовановић,Војислава Радовановић,,музеи и галереи с фондом,Еврейский исторический музей,博物馆与基金展览馆,犹太历史博物馆,,44.82144,20.45697,"44.82144, 20.45697","011",POINT(457068.20032842964 4963258.370496395)
"22481",Конак кнегиње Љубице Београд,Residence of Princess Ljubica,Музеји и галерије са фондом ,Музеј града Београда,Кнеза Симе Марковића 8,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",2638 264,,office@mgb.org.rs,www.mgb.org.rs,Татјана Корићанац,Марија Марчета,,музеи и галереи с фондом,Усадьбы княгини Любицы Белград,博物馆与基金展览馆,贝尔格莱德柳比查大公庄园,,44.81711,20.45216,"44.81711, 20.45216","011",POINT(456684.68112678325 4962779.929376944)
"23664",Кућа легата,The Heritage House Belgrade,Музеји и галерије са фондом ,,Кнеза Михаила 46,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",2660 403,,kucalegata@kucalegata.org,www.kucalegata.org,Филип Брусић-Renaud,Нада Симулов Тимофејев,,музеи и галереи с фондом,Дом легата,博物馆与基金展览馆,遗产之家,,44.81885,20.45548,"44.81885, 20.45548","011",POINT(456948.4739150749 4962971.4514164375)
"22507",Легат Гашпаревић,Legacy of Robert Cikler Gašparović,Музеји и галерије са фондом ,Музеј града Београда,Персиде Миленковић 12,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11","2650570",,office@mgb.org.rs,www.mgb.org.rs,Татјана Корићанац,Марија Марчета,,музеи и галереи с фондом,Легат Гашпаревич,博物馆与基金展览馆,加尔帕莱维奇遗产,,44.79171,20.43863,"44.79171, 20.43863","011",POINT(455595.44132353493 4959965.706075127)
"25202",Манакова кућа,Manak's House,Музеји и галерије са фондом ,Етнографски музеј у Београду,Гаврила Принципа 5,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",3036 114,,manakovakuca@etnografskimuzej.rs,etnografskimuzej.rs/rs/manakova-kuca/,"Тијана Чолак-Антић Поповић, в. д. директора",Јелена Туцаковић,,музеи и галереи с фондом,Манаков дом,博物馆与基金展览馆,马纳克之家,,44.81371,20.45436,"44.81371, 20.45436","011",POINT(456856.0903990525 4962401.074618958)
"25240",Медијана,Medijana,Музеји и галерије са фондом ,Народни музеј Ниш,Булевар Цара Константина бб,Ниш,Ниш,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"18",550 433,,muzejnis@mts.rs,www.narodnimuzejnis.rs,Ненад Спасић,Весна Црноглавац,,музеи и галереи с фондом,,博物馆与基金展览馆,,,43.31046,21.94921,"43.31046, 21.94921","018",POINT(576978.0861166338 4795729.201753429)
"22482",Меморијални музеј Јована Цвијића Београд,Museum of Jovan Cvijić,Музеји и галерије са фондом ,Музеј града Београда,Јелене Ћетковић 5,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",3223 126,,office@mgb.org.rs,www.mgb.org.rs,Татјана Корићанац,Марија Марчета,,музеи и галереи с фондом,Мемориальный музей Йована Цвийича Белград,博物馆与基金展览馆,贝尔格莱德约万茨维伊奇纪念博物馆,,44.81571,20.46865,"44.81571, 20.46865","011",POINT(457987.45722388703 4962615.75720965)
"21940",Модерна галерија Ваљево,The Modern Gallery Valjevo,Музеји и галерије са фондом ,,Вука Караџића 11,Ваљево,Ваљево,КОЛУБАРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"14",220 878,"0648559941",modernagaleriva@ptt.rs,http://www.mgva.rs/,Војислав Јовановић,Љиљана Беха,,музеи и галереи с фондом,Современная галерея Валево,博物馆与基金展览馆,瓦列沃现代展览馆,,44.27073,19.88611,"44.27073, 19.88611","014",POINT(411101.79307202145 4902546.190115089)
"21941",Музеј „Horreum Margi - Равно” Ћуприја,"Museum ""Horreum Margi-Ravno""",Музеји и галерије са фондом ,,Карађорђева 27,Ћуприја,Ћуприја,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",8871 270,063 7331249,horeumargi@mts.rs,https://sr-rs.facebook.com/horeumargi/,Новак Новаковић,Новак Новаковић,,музеи и галереи с фондом,Музей „Horreum Margi - Равно” Чуприя,博物馆与基金展览馆,丘普里亚“霍雷姆·玛尔基-拉夫诺”博物馆,,43.93494,21.37086,"43.93494, 21.37086","035",POINT(529765.8503061649 4864713.651550053)
"21943",Музеј „Стара ливница”,Museum Stara livnica,Музеји и галерије са фондом ,Застава оружје АД (музеј),Kosovska 4,Крагујевац,Крагујевац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34",337 786,,protokol@zastava-arms.rs,www.muzej-topolivnica.rs,Милојко Брзаковић,Марија Милошевић,,музеи и галереи с фондом,Музей „Старая литейная мастерская”,博物馆与基金展览馆,“老锻造厂”博物馆,,44.0068684,20.9106302,"44.0068684, 20.9106302","034",POINT(492835.6822907829 4872639.581131818)
"22004",Музеј аутомобила - збирка Братислава Петковића,"The Automobile Museum, Bratislav Petkovic Collection",Музеји и галерије са фондом ,,Мајке Јевросиме 30,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",3034 625,063 389 602,bpetkovic@emoteproductions.com,http://www.automuseumbgd.com/,Богдан Петковић,Богдан Петковић,,музеи и галереи с фондом,Музей автомобилей - коллекция Братислава Петковича,博物馆与基金展览馆,布拉迪斯拉夫·佩特科维奇汽车收藏博物馆,,44.81382,20.46605,"44.81382, 20.46605","011",POINT(457780.50249753735 4962407.155991138)
"22003",Музеј афричке уметности Београд: збирка Веде и др Здравка Печара,The Museum of African Art: the Veda and dr Zdravko,Музеји и галерије са фондом ,,Андре Николића 14,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11","2651 654; 2651 269","000",africanmuseum@gmail.com,www.museumofafricanart.org,в.д. Нарциса Кнежевић Шијан,Емилиа Епштајн,,музеи и галереи с фондом,Музей африканского искусства Белград: коллекция Веде и д-р Здравко Печара,博物馆与基金展览馆,贝尔格莱德非洲艺术博物馆：韦德与兹德拉科·佩查尔收藏集,,44.78914,20.43503,"44.78914, 20.43503","011",POINT(455308.69670772366 4959682.194071418)
"22483",Музеј бањичког логора Београд,Museum of Banjica concentration camp,Музеји и галерије са фондом ,Музеј града Београда,Павла Јуришића Штурма 33,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",3674 877,,office@mgb.org.rs,www.mgb.org.rs,Татјана Корићанац,Марија Марчета,,музеи и галереи с фондом,Музей баницкого лагеря Белград,博物馆与基金展览馆,贝尔格莱德温泉营博物馆,,44.77119,20.46759,"44.77119, 20.46759","011",POINT(457871.2673114597 4957670.875629977)
"25238",Музеј Батинске битке,Muzej Batinske bitke,Музеји и галерије са фондом ,Градски музеј  Сомбор,Бездан  (Царинска колонија) бб,Сомбор,Сомбор,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25",025 468 330,069 1557077 /  064 9689107,milkaljuboja@gmail.com,,Бранимир Mашуловић,Милка Љубоја и Мартина Чувардић,,музеи и галереи с фондом,,博物馆与基金展览馆,,,45.85056,18.861093,"45.85056, 18.861093","025",POINT(333935.2691349982 5079668.5118130185)
"21961",Музеј ваздухопловства Београд,Aeronautical museum-Belgrade,Музеји и галерије са фондом ,,"Аеродром ""Никола Тесла"", п.ф. 35 ББ",БЕОГРАД - Сурчин,БЕОГРАД - Сурчин,ГРАД БЕОГРАД,Београдски регион,"11",2670 992,064 846 9990,kontakt@muzejvazduhoplovstva.org.rs,www.muzejvazduhoplovstva.org.rs,Чедо Миливојевић,Игор Марјановић,,музеи и галереи с фондом,Музей авиации-Белград,博物馆与基金展览馆,贝尔格莱德航空博物馆,,44.81909,20.28554,"44.81909, 20.28554","011",POINT(443512.6930260009 4963102.166346299)
"22033",Музеј ФК Партизан,FC Partizan Museum,Музеји и галерије са фондом ,,Хумска 1,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",2648 222,,jsd@partizan.rs,www.partizan.rs,,еКултура,,музеи и галереи с фондом,Музей Футбольного клуба Партизан,博物馆与基金展览馆,游击队足球俱乐部博物馆,,44.78906,20.45977,"44.78906, 20.45977","011",POINT(457265.66751173773 4959660.009603627)
"21962",Музеј винарства и виноградарства Александровац,Museum of Winemaking and Viticulture,Музеји и галерије са фондом ,,Др Милана Мирковића 7,Александровац,Александровац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",3554 596,065 9898 809,muzejvv@mts.rs,https://sr-rs.facebook.com/Muzej-vinarstva-i-vinogradarstva-152690611419513/,Драган Илић,Зоран Станић,,музеи и галереи с фондом,Музей виноделия и виноградства Александровац,博物馆与基金展览馆,阿莱克桑德洛瓦茨葡萄酒种植与酒庄博物馆,,43.45618,21.05411,"43.45618, 21.05411","037",POINT(504377.6489788835 4811476.258152284)
"21963",Музеј Војводине Нови Сад,The museum of Vojvodina,Музеји и галерије са фондом ,,Дунавска 35-37,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","420 566; 520 135",063 457 995,direktor@muzejvojvodine.org.rs,www.muzejvojvodine.org.rs,директор др Драго Његован,Миленко Ушћебрка,,музеи и галереи с фондом,Музей Воеводины Нови-Сад,博物馆与基金展览馆,诺维萨德伏伊伏丁那博物馆,,45.25645,19.85166,"45.25645, 19.85166","021",POINT(409897.93670650374 5012080.747058172)
"22018",Музеј војвођанских Словака,The Museum of Slovaks in Vojvodina,Музеји и галерије са фондом ,,Маршала Тита 23,Бачки Петровац,Бачки Петровац,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",781 377,,muzejvs@stcable.net,www.muzeumslovakov.rs,Анка Сеч-Пинћир,Зденко Лончар,,музеи и галереи с фондом,Музей воеводинских словаков,博物馆与基金展览馆,伏伊伏丁那斯洛伐克博物馆,,45.36121,19.59033,"45.36121, 19.59033","021",POINT(389596.86067112454 5024044.013642241)
"21974",Народни музеј Панчево,National Museum of Pancevo,Музеји и галерије са фондом ,,Трг Краља Петра I 7,Панчево,Панчево,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13","342 666; 346 471",064 866 2481,info@muzejpancevo.rs,http://www.muzejpancevo.rs/,Мирослав Бирцлин,Дамир Прашникар,,музеи и галереи с фондом,Народный музей Панчево,博物馆与基金展览馆,潘切沃国家博物馆,,44.87146,20.64027,"44.87146, 20.64027","013",POINT(471584.4510877336 4968734.331772042)
"22492",Музеј Вука и Доситеја,Museum of Vuk and Dositej,Музеји и галерије са фондом ,Народни музеј у Београду,Господар Јевремова 21,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",2625 161,,vukidositej@narodnimuzej.rs,www.narodnimuzej.rs,Бојана Борић Брешковић,Елиана Гавриловић,,музеи и галереи с фондом,Музей Вука и Досифея,博物馆与基金展览馆,武克与多西泰伊博物馆,,44.82104,20.45885,"44.82104, 20.45885","011",POINT(457216.53680501797 4963212.945653898)
"21944",Музеј града Београда,The Belgrade City Museum,Музеји и галерије са фондом ,,Змај Јовина 1,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","2638 744; 2630 825","0605005137",office@mgb.org.rs,www.mgb.org.rs,Татјана Корићанац,Марија Марчета,,музеи и галереи с фондом,Музей города Белграда,博物馆与基金展览馆,贝尔格莱德城市博物馆,,44.81664,20.45671,"44.81664, 20.45671","011",POINT(457044.08091492445 4962725.305477625)
"22006","Музеј града Новог Сада, Петроварадин",City Museum of Novi Sad,Музеји и галерије са фондом ,,Тврђава 4,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","6432 055; 6433 613; 6433 145",062/ 807 19 47,muzejgrada.ns@gmail.com,www.museumns.rs,MSc Весна Јовичић,Александра Вуковић,,музеи и галереи с фондом,"Музей города Нови-Сада, Петроварадин",博物馆与基金展览馆,彼得罗瓦拉丁诺维萨德城市博物馆,,45.25234,19.862,"45.25234, 19.86200","021",POINT(410702.8002926731 5011612.659637959)
"21964",Музеј жртава геноцида Београд,Museum of genocide victims,Музеји и галерије са фондом ,,Трг Николе Пашића 11/III,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","3398 782; 3398 883",069 2556 501,office@muzejgenocida.rs,www.muzejgenocida.rs,Др Вељко Ђурић,"Јасмина Тутуновић Трифунов, Јасмина Димитријевић",,музеи и галереи с фондом,Музей жертв геноцида Белград,博物馆与基金展览馆,贝尔格莱德种族灭绝受害者博物馆,,44.8125,20.46376,"44.81250, 20.46376","011",POINT(457598.46460196725 4962261.717382937)
"22019",Музеј за историју фармације Фармацеутског факултета Универзитета у Београду,The History of Pharmacy Museum at The Faculty of P,Музеји и галерије са фондом ,,Војводе Степе 450,БЕОГРАД - Вождовац,БЕОГРАД - Вождовац,ГРАД БЕОГРАД,Београдски регион,"11","3951 383; 3951 200",063 1150 629,info@pharmacy.bg.ac.rs,https://www.facebook.com/pharmantiques/,Зорица Вујић,Душанка Крајновић,,музеи и галереи с фондом,Музей истории фармацевтики Фармацевтический факультет Белградского университета,博物馆与基金展览馆,贝尔格莱德大学药学院医药历史博物馆,,44.74716,20.49534,"44.74716, 20.49534","011",POINT(460050.5246058696 4954987.563133724)
"22007",Музеј индустрије „Гоша” хК а.д. Смедеревска Паланка,"Industrial Museum ""Gosa"" ",Музеји и галерије са фондом ,,Индустријска 70,Смедеревска Паланка,Смедеревска Паланка,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26",314 447,,sindikat.gosa@gmail.com,sindikat.gosa@gmail.com,,Божидар Тодоровић,,музеи и галереи с фондом,Музей индустрии „Гоша” Холдинг корпорация АО Смедеревска-Паланка,博物馆与基金展览馆,"斯梅代雷沃帕兰卡“果沙""公司工业博物馆",,44.35925,20.96301,"44.35925, 20.96301","026",POINT(497052.3126176383 4911775.871780233)
"21945",Музеј историје Југославије,Museum of Yugoslav History,Музеји и галерије са фондом ,,Ботићева 6,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",3671 485,,info@mij.rs,www.mij.rs,мр Неда Кнежевић,Катарина Живановић,,музеи и галереи с фондом,Музей истории Югославии - Учреждение культуры национального значения,博物馆与基金展览馆,国家重要文化机构南斯拉夫历史博物馆,,44.78807,20.45203,"44.78807, 20.45203","011",POINT(456652.6617091943 4959554.133466785)
"22487",Музеј Јадра Лозница,"Cultural Center ""Vuk Karadžic"" Loznica",Музеји и галерије са фондом ,Центар за културу „Вук Караџић” Лозница,Пашићева 25,Лозница,Лозница,МАЧВАНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"15",875 422,,muzejjadra@gmail.com,www.ckvkaradzic.org.rs,Снежана Нешковић Симић,Горан Вилић,,музеи и галереи с фондом,Музей Ядра Лозница,博物馆与基金展览馆,洛兹尼察雅德拉博物馆,,44.53159,19.22458,"44.53159, 19.22458","015",POINT(358933.9318254348 4932451.145961238)
"22009",Музеј катедре за анатомију факултета ветеринарске медицине,Faculty of veterinary medicine,Музеји и галерије са фондом ,,Бул.ослобођења 18,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",3615 437,062 8039 703,dekanat@vet.bg.ac.rs,http://katedre.vet.bg.ac.rs/~anatomija/muzej/omuzeju.html,Владо Теодоровић,Зоран Зорић,,музеи и галереи с фондом,Музей кафедры анатомии факультета ветеринарной медицины,博物馆与基金展览馆,兽医学院解剖学教研室博物馆,,44.79432,20.46534,"44.79432, 20.46534","011",POINT(457710.1182020427 4960241.395980452)
"21946",Музеј Крајине Неготин,The Krajina Museum,Музеји и галерије са фондом ,,Вере Радосављевић 1,Неготин,Неготин,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"19","543 341, 545 072",065 5681688,muzejnegotin@gmail.com,www.muzejkrajine.org.rs,Ивица Трајковић,Ивица Трајковић,,музеи и галереи с фондом,Музей Края Неготин,博物馆与基金展览馆,内戈廷克拉依那博物馆,,44.22477,22.53145,"44.22477, 22.53145","019",POINT(622318.5805029719 4897978.355374418)
"22488",Музеј Лепенског вира,Lepenski vir Museum,Музеји и галерије са фондом ,Народни музеј у Београду,ББ,Мајданпек,Мајданпек,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"30","590 210; 590 184",,office@lepenski-vir.org,http://www.narodnimuzej.rs/o-muzeju/prostori-narodnog-muzeja/muzej-lepenski-vir/,,Гордана Грабеж,,музеи и галереи с фондом,Музей Лепенского вира,博物馆与基金展览馆,莱盆斯基维尔博物馆,,44.55695,22.02627,"44.55695, 22.02627","030",POINT(581506.7717988278 4934247.263159191)
"21947",Музеј Мацура Нови Бановци,Museum Macura,Музеји и галерије са фондом ,,Зенит 1,Стара Пазова,Стара Пазова,СРЕМСКИ ОКРУГ,Регион Војводине,"22",064 4729 620,064 4729 620,"muzejmacura@yahoo.de; fotonst@gmail.com",https://www.facebook.com/pages/Muzej-Macura/1437242736571598,Владимир Мацура,Владимир Мацура,,музеи и галереи с фондом,Музей Мацура Нови-Бановци,博物馆与基金展览馆,新班诺夫奇玛促拉博物馆,,44.93861,20.29683,"44.93861, 20.29683","022",POINT(444520.293438171 4976371.262325159)
"22010",Музеј Михајла Пупина - Идвор,Museum complex Mihajlo Pupin Idvor,Музеји и галерије са фондом ,Дом културе „Михајло Пупин”,Иве Лоле Рибара 47,Ковачица,Ковачица,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",676 240,062 256 341,domkultureidvor@gmail.com,www.muzejpupina.rs,Светислав Закић,Мирјана Грујић,,музеи и галереи с фондом,Музей Михайло Пупина - Идвор,博物馆与基金展览馆,伊德沃尔米哈伊尔·普平博物馆,,45.18999,20.51382,"45.18999, 20.51382","013",POINT(461808.4286227209 5004171.191174054)
"22480",Музеј Младеновца,Мuseum of Mladenovac,Музеји и галерије са фондом ,Музеј града Београда,Александрова 69,БЕОГРАД - Младеновац,БЕОГРАД - Младеновац,ГРАД БЕОГРАД,Београдски регион,"11",8232 969,,office@mgb.org.rs,www.mgb.org.rs,Татјана Корићанац,Марија Марчета,,музеи и галереи с фондом,Музей Младеноваца,博物馆与基金展览馆,姆拉德诺瓦茨博物馆,,44.43958,20.6954,"44.43958, 20.69540","011",POINT(475759.98862354935 4920743.022632514)
"21948",Музеј на отвореном „Старо село” Сирогојно,Open air museum „Old village”,Музеји и галерије са фондом ,,село Сирогојно бб,Чајетина,Чајетина,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31","3802 063; 3802 291; 3802 583; 3802 586",,staroselo@ptt.rs,www.sirogojno.org.rs,Светлана Ћалдовић Шијаковић,Јелена Тоскић,,музеи и галереи с фондом,Музей на открытом воздухе „Старая деревня” Сирогойно,博物馆与基金展览馆,西罗格伊诺“老村”公开博物馆,,43.6885863,19.8779627,"43.6885863, 19.8779627","031",POINT(409572.19779949624 4837897.397416636)
"21949",Музеј наивне и маргиналне уметности Јагодина,Museum of naive and magrinal art Jagodina,Музеји и галерије са фондом ,,Бошка Ђуричића 10,Јагодина,Јагодина,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35","8223 419; 244 317",,info@naiveart.rs,www.naiveart.rs,Нина Крстић,Славица Милосављевић,,музеи и галереи с фондом,Музей наивного и маргинального искусства Ягодина,博物馆与基金展览馆,雅戈蒂那朴素与非主流艺术博物馆,,43.98168,21.26269,"43.98168, 21.26269","035",POINT(521067.419252651 4869871.6195410285)
"21950",Музеј наивне уметности „Илијанум” Шид,"Museum of Naïve Art ""Ilijanum""",Музеји и галерије са фондом ,,Светог Саве 5,Шид,Шид,СРЕМСКИ ОКРУГ,Регион Војводине,"22",715 418,062 755 852,ilijabosilj@mts.rs,www.mnuilijanum.rs,Љубинка Пантић,Љубинка Пантић,,музеи и галереи с фондом,Музей наивного искусства „Илиянум” Шид,博物馆与基金展览馆,西得“伊利亚努姆”朴素艺术博物馆,,45.12738,19.22799,"45.12738, 19.22799","022",POINT(360648.37152717775 4998628.22933583)
"22030",Музеј Народног позоришта,Museum of The National Theatre in Belgrade,Музеји и галерије са фондом ,Народно позориште у Београду,Доситејева 2,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","3284 473; 3281 333",060 2240 025,muzej@narodnopozoriste.rs,www.narodnopozoriste.rs,Драган Стевовић,Драган Стевовић,,музеи и галереи с фондом,Музей Народного театра,博物馆与基金展览馆,国家大剧院博物馆,,44.81677,20.46053,"44.81677, 20.46053","011",POINT(457346.2100147687 4962737.734786175)
"21951",Музеј науке и технике Београд,Museum of Science and Technology Belgrade,Музеји и галерије са фондом ,,Скендер бегова 51,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",3037 850,,mnt@muzejnt.rs,www.muzejnt.rs,Рифат Куленовић,Татијана Радаковић,,музеи и галереи с фондом,Музей науки и техники Белград,博物馆与基金展览馆,贝尔格莱德科技博物馆,,44.82174,20.46519,"44.82174, 20.46519","011",POINT(457718.29065169767 4963287.386733682)
"22011",Музеј Николе Тесле,Nikola Tesla Museum,Музеји и галерије са фондом ,,Крунска 51,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11",2433 886,,info@tesla-museum.org,www.nikolateslamuseum.org,др Бранимир Јовановић,Радмила Аџић,,музеи и галереи с фондом,Музей Николы Тесла,博物馆与基金展览馆,尼古拉·特斯拉博物馆,,44.80487,20.47103,"44.80487, 20.47103","011",POINT(458167.80297322664 4961410.3830396)
"22001",Музеј општине Бачка Топола - Topolya Község Múzeuma,Municipal Museum of Bačka Topola,Музеји и галерије са фондом ,,Маршала Тита 60,Бачка Топола,Бачка Топола,СЕВЕРНО-БАЧКИ ОКРУГ,Регион Војводине,"24",716 093,065 5551 285,topmuz@gmail.com,https://www.facebook.com/muzejbacketopole?ref=hl,Одговорно лице: Харгита Гажо,Харгита Гажо,,музеи и галереи с фондом,Музей муниципалитета Бачка-Топола - Topolya Község Múzeuma,博物馆与基金展览馆,巴池托珀拉城区博物馆,,45.81513,19.6298,"45.81513, 19.62980","024",POINT(393549.72584370704 5074420.343070442)
"22489",Музеј Паје Јовановића Београд,Museum of Paja Jovanović,Музеји и галерије са фондом ,Музеј града Београда,Краља Милана 21,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",3340 176,,office@mgb.org.rs,www.mgb.org.rs,Татјана Корићанац,Марија Марчета,,музеи и галереи с фондом,Музей Пайи Йовановича Белград,博物馆与基金展览馆,贝尔格莱德“帕亚·约万诺维奇”博物馆,,44.8074,20.46424,"44.80740, 20.46424","011",POINT(457632.68560456554 4961694.940501934)
"21953",Музеј позоришне уметности Србије,Muzej pozorišne umetnosti Srbije,Музеји и галерије са фондом ,,Господар Јевремова 19,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","2626 630; 2628 920",,office@mpus.org.rs,www.mpus.org.rs,Момчило Ковачевић,Јована Вуковић,,музеи и галереи с фондом,Музей театрального искусства Сербии,博物馆与基金展览馆,国家重要文化机构塞尔维亚艺术剧院博物馆,,44.8213,20.45859,"44.82130, 20.45859","011",POINT(457196.17351369 4963241.964349231)
"21952",Музеј Понишавља Пирот,Ponisavlje Museum Pirot,Музеји и галерије са фондом ,,Николе Пашића 49,Пирот,Пирот,ПИРОТСКИ ОКРУГ,Регион Јужне и Источне Србије,"10",313 850,,muzejpirot@gmail.com,www.muzejpirot.com,Саша Јовановић,Татијана Карановић,,музеи и галереи с фондом,Музей Понишавля Пирот,博物馆与基金展览馆,皮洛特珀尼沙弗利亚博物馆,,43.16174,22.58881,"43.16174, 22.58881","010",POINT(629162.1826500655 4780001.202335446)
"21954",Музеј примењене уметности Београд,Museum of Applied Art Belgrade,Музеји и галерије са фондом ,,Вука Караџића 18,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","2626 841; 2626 494",,info@mpu.rs,www.mpu.rs,Љиљана Милетић Абрамовић,Милица Цукић,,музеи и галереи с фондом,Музей прикладного искусства Белград,博物馆与基金展览馆,贝尔格莱德应用艺术博物馆,,44.81703,20.45459,"44.81703, 20.45459","011",POINT(456876.7510451808 4962769.750655641)
"22012",Музеј пчеларства „Проф. Јован Живановић” Сремски Карловци,Muzej pčelarstva „Prof. Jovan Živanović” Sremski Karlovci,Музеји и галерије са фондом ,,Митрополита Стратимировића 8,Сремски Карловци,Сремски Карловци,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",881 071,"063528155",muzejpcelarstva@gmail.com,,Жарко Живановић,Жарко Живановић,,музеи и галереи с фондом,Музей пчеловодства „Проф. Йован Живанович” Сремски-Карловци,博物馆与基金展览馆,斯雷姆斯基卡尔洛夫奇“约万·日瓦诺维奇教授“蜂业博物馆,,45.20209,19.93489,"45.20209, 19.93489","021",POINT(416348.6889306461 5005952.197686209)
"21955",Музеј рударства и металургије Бор,Museum of Mining and Metallurgy Bor,Музеји и галерије са фондом ,,Моше Пијаде 19,Бор,Бор,БОРСКИ ОКРУГ,Регион Јужне и Источне Србије,"30",423 560,060 6000 388,muzej5@mts.rs,https://sr-rs.facebook.com/Muzej-rudarstva-i-metalurgije-Bor-297660123640752/,Драгана Игњатовић,Драгана Игњатовић,,музеи и галереи с фондом,Музей горного дела и металлургии Бор,博物馆与基金展览馆,波尔采矿冶金博物馆,,44.07485,22.09945,"44.07485, 22.09945","030",POINT(588036.7177122104 4880773.906770611)
"21956",Музеј рудничко таковског краја Горњи Милановац,MUSEUM OF RUDNIK AND TAKOVO REGION,Музеји и галерије са фондом ,,Војводе Стевана Синђелића 7,Горњи Милановац,Горњи Милановац,МОРАВИЧКИ ОКРУГ,Регион Шумадије и Западне Србије,"32",721 335,,muzejgm@mts.rs,www.muzejgm.org,Александар Марушић,Нада Ђорђевић,,музеи и галереи с фондом,Музей Руднико-таковского края Горни-Милановац,博物馆与基金展览馆,上米拉诺瓦茨塔科夫采矿博物馆,,44.02396,20.46195,"44.02396, 20.46195","032",POINT(456879.6607118395 4874674.738523375)
"21957",Музеј савремене уметности Београд,"Museum of Contemporary Art, Belgrade",Музеји и галерије са фондом ,,Ушће 10,БЕОГРАД - Нови Београд,БЕОГРАД - Нови Београд,ГРАД БЕОГРАД,Београдски регион,"11",3115 713,,msub@msub.org.rs,www.msub.org.rs,"Слободан Накарада, в.д.",Сенка Ристивојевић,,музеи и галереи с фондом,Музей современного искусства Белград,博物馆与基金展览馆,贝尔格莱德现代艺术博物馆,,44.81958,20.44246,"44.81958, 20.44246","011",POINT(455919.62624486035 4963059.521073738)
