id,naziv_ustanove,naziv_ustanove_eng,tip_ustanove,maticna_ustanova,ulica_broj,mesto,opstina,okrug,region,poz_broj,tel,mobil_tel,e_mail,website,direktor,kontakt_lice,tip_ustanove_eng,tip_ustanove_rus,ime_ustanova_rus,tip_ustanova_kina,ime_ustanova_kina,delete,latitude,longitude,coordinate,pozivni_broj,geometry
"22788",Белоцркванско аматерско позориште - БАП,Bela Crkva Amateur Theatre - BAP,Позоришта,,Први октобар 88,Бела Црква,Бела Црква,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",852 852,064 3879 258,bcflesh@gmail.com,https://sr-rs.facebook.com/Belocrkvansko/,Милица Витомиров,Милица Витомиров,theater,театры,Белоцркванский любительский театр - БАП,剧院,贝拉策尔克瓦业余剧院,,44.9030094,21.4175881,"44.9030094, 21.4175881","013",POINT(532967.8108957172 4972260.87407199)
"21032",Београдско драмско позориште Београд,Belgrade Theatre of Drama,Позоришта,,Милешевска 64а,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11",2835 111,063.317.698,ana.jelic@bdp.rs,www.bdp.rs,Маша Михаиловић,Ана Јелић,theater,театры,Белградский драматический театр Белград,剧院,贝尔格莱德戏剧院,,44.7974034,20.4856126,"44.7974034, 20.4856126","011",POINT(459315.7825338084 4960573.567538704)
"21054",БИТЕФ театар Београд,BITEF Theatre,Позоришта,,Теразије 29/1,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","3243 108; 3243 109","+381605040570",bitef@bitef.rs,www.bitef.rs,Милош Латиновић,Весна Богуновић,theater,театры,БИТЕФ театр Белград,剧院,贝尔格莱德比特弗剧院,,44.8181337,20.4683942,"44.8181337, 20.4683942","011",POINT(457968.9925072746 4962885.123222901)
"21084",Весела корњача,Happy turtle,Позоришта,Театар 34,Николе Пашића 34,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",6613 328,060 3219 624,veselakornjaca@neobee.net,http://teatar34.com/vesela-kornjaca/,Невена Радаковић,Марија Ардељан,theater,театры,Веселая черепаха,剧院,幸运的乌龟,,45.2588198,19.8450652,"45.2588198, 19.8450652","021",POINT(409384.2600254856 5012351.401510207)
"22351",Градско аматерско позориште Свилајнац,Citz Amateur Theatre Svilajnac,Позоришта,Центар за културу Свилајнац,Светог Саве 58,Свилајнац,Свилајнац,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",321 048,,czksvilajnac@gmail.com,,Ивана Нешић,Саша Милановић,theater,театры,Городской любительский театр Свилайнац,剧院,斯维莱纳茨城市业余剧院,,44.2317014,21.1935726,"44.2317014, 21.1935726","035",POINT(515458.98819859663 4897626.1449196)
"22781",Градско позориште „Абрашевић”,"City Theatre ""Abrasevic""",Позоришта,КУД „Абрашевић” Ваљево,Чика Љубина 5,Ваљево,Ваљево,КОЛУБАРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"14",220 282,063 8119 102,abrasevicva@open.telekom.rs,,,Бранко Антонић,theater,театры,Городской театр „Абрашевич”,剧院,“阿布拉舍维奇”城市剧院,,44.2692937,19.8849079,"44.2692937, 19.8849079","014",POINT(411003.6869992938 4902387.9578781305)
"21024",Градско позориште Јагодина,City Theatre Jagodina,Позоришта,,Кнегиње Милице 25,Јагодина,Јагодина,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",231 244,,pozoristejagodina@gmail.com,www.pozoristejagodina.com,Загорка Ђорић,Бранка Маринковић,theater,театры,Городской театр Ягодина,剧院,雅戈蒂纳城市剧院,,43.9778887,21.2620908,"43.9778887, 21.2620908","035",POINT(521020.7017068831 4869450.376707313)
"22795",Градско позориште Јагодина - дечија сцена,Gradsko pozorište Jagodina - dečija scena,Позоришта,Градско позориште Јагодина,Кнегиње Милице 25,Јагодина,Јагодина,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",231 244,064 5467 299,pozoristejagodina@gmail.com,www.pozoristejagodina.com,Загорка Ђорић,Бранка Маринковић,theater,театры,Городской театр Ягодина - детская сцена,剧院,雅戈蒂纳城市剧院-儿童剧场,,43.9778887,21.2620908,"43.9778887, 21.2620908","035",POINT(521020.7017068831 4869450.376707313)
"21064",Градско позориште Рума,"The City Theatre of ""Ruma""",Позоришта,,Вељка Дугошевића 102,Рума,Рума,СРЕМСКИ ОКРУГ,Регион Војводине,"22","473 953, 471 212",063 8522 498,gprtremafest@yahoo.com,https://sr-rs.facebook.com/Gradsko-pozori%C5%A1te-Ruma-150822191628926/,Бранко Јовичић,Золтан Фридман,theater,театры,Городской театр Рума,剧院,鲁马城市剧院,,45.0088741,19.8218019,"45.0088741, 19.8218019","022",POINT(407154.2941980054 4984611.367006154)
"21069",Дах театар - Центар за позоришна истраживања Београд,Dah Theatre,Позоришта,,Марулићева 8,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11",2441 680,,,www.dahteatarcentar.com,,,theater,театры,Дах театр - Центр театральных исследований Белград,剧院,贝尔格莱德戏剧研究中心达赫剧院,,44.7947791,20.4784766,"44.7947791, 20.4784766","011",POINT(458749.5082266 4960285.646561521)
"22765",Дечије позориште „Чарапа”,Children theatre Socks,Позоришта,,Шпанских бораца 24,БЕОГРАД - Нови Београд,БЕОГРАД - Нови Београд,ГРАД БЕОГРАД,Београдски регион,"11",3133 673,060 6185 241,pozoristecarapa@gmail.com,www.pozoristecarapa.com,Валентина Павличић,Валентина Павличић,theater,театры,Детский театр „Чулок”,剧院,“查拉帕”儿童剧院,,44.8147208,20.4168253,"44.8147208, 20.4168253","011",POINT(453889.0157349235 4962533.96431182)
"22433",Драмски студио,Dramski studio,Позоришта,Јавно предузеће спортско културни центар „Обреновац`,Београдског батаљона бб,БЕОГРАД - Обреновац,БЕОГРАД - Обреновац,ГРАД БЕОГРАД,Београдски регион,"11",8721 361,064 837 4324,info@obrenovac-info.co.rs,https://www.facebook.com/dramskistudiocose/,Иван Јегоровић,Јасмина Обрадовић Барјактаревић,theater,театры,Драматическая студия,剧院,戏剧工作室,,44.661448,20.192137,"44.661448, 20.192137","011",POINT(435954.16631054773 4945660.074368393)
"21058",Звездара театар Београд,Zvezdara Theatre,Позоришта,,Милана Ракића 38,БЕОГРАД - Звездара,БЕОГРАД - Звездара,ГРАД БЕОГРАД,Београдски регион,"11","2414 524, 2419 664, 2411 484, 3861 970",069 2283 641,office@zvezdarateatar.rs,www.zvezdarateatar.rs,Душан Ковачевић,Милена Симуновић,theater,театры,Звездара театр Белград,剧院,贝尔格莱德兹韦兹达拉剧院,,44.7977002,20.4977832,"44.7977002, 20.4977832","011",POINT(460278.59031888115 4960600.519784389)
"21060",Истер театар,Ister Theatre,Позоришта,,Карловачка 26,БЕОГРАД - Земун,БЕОГРАД - Земун,ГРАД БЕОГРАД,Београдски регион,"11",2619 705,069 1654 421,isterteatar@gmail.com,https://sr-rs.facebook.com/isterteatar/,Љубимир Тодоровић,Анђелија Тодоровић,theater,театры,Истер театр,剧院,因斯特尔剧院,,44.8523879,20.3832353,"44.8523879, 20.3832353","011",POINT(451264.8480373231 4966737.783667334)
"21041",Југословенско драмско позориште Београд,Yugoslav Theatre of Drama,Позоришта,,Краља Милана 50,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",3061 900,,jdp@jdp.rs,www.jdp.rs,Тамара Вучковић Манојловић,Јелена Ковачевић,theater,театры,Югославский драматический театр Белград,剧院,贝尔格莱德南斯拉夫戏剧院,,44.8056525,20.4646116,"44.8056525, 20.4646116","011",POINT(457660.79301286145 4961500.6283521075)
"21062",Камерна сцена „Мирослав Антић” Сента,"Chambre Scene ""Miroslav Antić"" Senta",Позоришта,,Главни трг 2,Сента,Сента,СЕВЕРНО-БАНАТСКИ ОКРУГ,Регион Војводине,"33",815 847,065 8159 350,klub@mikaantic.org.rs,www.mikaantic.org.rs,Александар И. Ђорђевић,Александар И. Ђорђевић,theater,театры,Камерная сцена „Мирослав Антич” Сента,剧院,森塔“米洛斯拉夫·安提奇”摄影舞台,,45.930679,20.08718,"45.930679, 20.08718","033",POINT(429230.1122969283 5086750.566006158)
"21067",Катарза Лебане,Katarza Lebane,Позоришта,,Цара Душана 79,Лебане,Лебане,ЈАБЛАНИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"16",843 920,064 309 6646,/,/,/,Доминик Богдановић,theater,театры,Катарза Лебане,剧院,卡塔尔扎·莱巴内,,42.9201022,21.7396313,"42.9201022, 21.7396313","016",POINT(560364.3066215276 4752207.674719684)
"21028",Књажевско-српски театар Крагујевац,Knjazesko Srbski Teatar - First Serbian Court Theater,Позоришта,,Даничићева 3,Крагујевац,Крагујевац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34",617 05 00,065.3358.233,pozoristetjv@open.telekom.rs,www.joakimvujic.com,Војо Лучић,Зоран Миљковић,theater,театры,Княжевско-сербский театр Крагуевац,剧院,克拉古耶瓦茨塞尔维亚王国剧院,,44.0107098,20.9081323,"44.0107098, 20.9081323","034",POINT(492635.913765706 4873066.457675782)
"21037",КПГТ Београд,KPGT,Позоришта,,Радничка 3,БЕОГРАД - Чукарица,БЕОГРАД - Чукарица,ГРАД БЕОГРАД,Београдски регион,"11","3055 070,  3055 082",/,/,,Љубиша Ристић,Љубиша Ристић,theater,театры,"Театр ""КПГТ"" Белград",剧院,贝尔格莱德KPGT剧院,,44.7880414,20.4197128,"44.7880414, 20.4197128","011",POINT(454096.1760523547 4959568.689467563)
"25228",Краљевачко позориште,Kraljevo Theatre,Позоришта,Краљевачко позориште,Топлице Милана 1,Краљево,Краљево,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"36",322 477,064 89 77 230,kv.teatar@gmail.com,,Миодраг Динуловић,Ален Кнежевић,theater,театры,Театр Кралево,剧院,克拉列沃剧院,,43.723041,20.686814,"43.723041, 20.686814","036",POINT(474774.0776150285 4841160.015667798)
"21076",Крушевачко позориште,Krusevac Theatre,Позоришта,,Видовданска 26,Крушевац,Крушевац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37","410 810; 442 990",,krusevackopozoriste@gmail.com,www.krusevackopozoriste.com,Бранислав Недић,Спасоје Ж. Миловановић,theater,театры,Крушевацкий театр,剧院,克鲁舍瓦茨剧院,,43.5786896,21.3320206,"43.5786896, 21.3320206","037",POINT(526807.1048901246 4825134.097705094)
"21057",Култ Театар,Cult Theatre,Позоришта,Установа културе „Вук Караџић” Београд,Булевар Краља Александра 77а,БЕОГРАД - Звездара,БЕОГРАД - Звездара,ГРАД БЕОГРАД,Београдски регион,"11",2424 860,066 290 168,info@ukvuk.org.rs,www.ukvuk.org.rs,Сања Ђурђевић,Радмила Стојановић,theater,театры,Культ Театр,剧院,库尔特剧院,,44.8034271,20.4810307,"44.8034271, 20.4810307","011",POINT(458957.65904998675 4961245.003695982)
"21025",Мало позориште „Душко Радовић”,"Little Theatre ""Duško Radović""",Позоришта,,Aбердарева 1,БЕОГРАД - Палилула,БЕОГРАД - Палилула,ГРАД БЕОГРАД,Београдски регион,"11","7858 439; 7858 430",063 242 524,info@malopozoriste.co.rs,www.malopozoriste.co.rs,Алек Родић,Јелена Ђурица,theater,театры,Малый театр „Душко Радович”,剧院,“杜什科·拉多维奇”小剧院,,44.8109289,20.4696348,"44.8109289, 20.4696348","011",POINT(458061.85792372946 4962084.1463413155)
"22769",Милановачко аматерско позориште,Milanovačko amatersko pozorište,Позоришта,,Карађорђева 21,Горњи Милановац,Горњи Милановац,МОРАВИЧКИ ОКРУГ,Регион Шумадије и Западне Србије,"32",711 136,"060 6711 777; 060 0777 796",pedja.losic@gmail.com,http://milanovackopozoriste.rs/,"Боривоје Лошић, председник Управног одбора",Предраг Лошић,theater,театры,Милановацкий любительский театр,剧院,米兰诺瓦茨业余剧院,,44.0245804,20.4549159,"44.0245804, 20.4549159","032",POINT(456316.38969256304 4874747.348532667)
"21049",Народно позориште „Стерија” Вршац,"National Theatre ""Sterija"" Vrsac",Позоришта,,Светосавски трг 6,Вршац,Вршац,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13","833 122; 828.1110",,npsterija@mts.rs,www.npsterija.rs,Момир Цветковић,Вера Недељков,theater,театры,Народный театр „Стерия” Вршац,剧院,弗尔沙茨“斯特里亚”国家剧院,,45.1190686,21.2968951,"45.1190686, 21.2968951","013",POINT(523351.35932113655 4996220.420604014)
"21052",Народно позориште „Тоша Јовановић” Зрењанин,"National Theatre ""Tosa Jovanović"" Zrenjanin",Позоришта,,Трг Слободе 7,Зрењанин,Зрењанин,СРЕДЊЕ-БАНАТСКИ ОКРУГ,Регион Војводине,"23","530493",066.866.0002,info@tosajovanovic.org.rs,www.tosajovanovic.org.rs,Иван Француски,Вера Ђековић,theater,театры,Народный театр „Тоша Йованович” Зренянин,剧院,兹雷尼亚宁“托沙·约万诺维奇”国家剧院,,45.3800016,20.3881571,"45.3800016, 20.3881571","023",POINT(452097.2479828887 5025347.226670957)
"22800",Народно позориште „Тоша Јовановић” Зрењанин - луткарска сцена,Puppet scene,Позоришта,Народно позориште „Тоша Јовановић” Зрењанин,Трг слободе 7,Зрењанин,Зрењанин,СРЕДЊЕ-БАНАТСКИ ОКРУГ,Регион Војводине,"23","560136",064 8116 991,info@tosajovanovic.org.rs,www.tosajovanovic.org.rs,Иван Француски,Вера Ђековић,theater,театры,Народный театр „Тоша Йованович” Зренянин - кукольная сцена,剧院,兹雷尼亚宁“托沙·约万诺维奇”国家剧院木偶剧场,,45.3800016,20.3881571,"45.3800016, 20.3881571","023",POINT(452097.2479828887 5025347.226670957)
"21030",Народно позориште -Narodno kazalište-Népszínház Суботица,National Theatre Subotica,Позоришта,,Сенћански пут 71,Суботица,Суботица,СЕВЕРНО-БАЧКИ ОКРУГ,Регион Војводине,"24",554 700,,npnkn@npnkn.org,www.suteatar.org,Милош Станковић,Игор Лерић,theater,театры,Народный театр - Narodno kazalište - Népszínház Суботица,剧院,苏博蒂察国家剧院,,46.1001992,19.6658654,"46.1001992, 19.6658654","024",POINT(396881.84718923556 5106045.549797633)
"21046",Народно позориште Кикинда,National Theatre Kikinda,Позоришта,,Трг српских добровољаца 28,Кикинда,Кикинда,СЕВЕРНО-БАНАТСКИ ОКРУГ,Регион Војводине,"230",22 638,,pozoristenarodno@yahoo.com,www.pozoristekikinda.rs,Бране Маријановић,Сава Савин,theater,театры,Народный театр Кикинда,剧院,基金达国家剧院,,45.8302073,20.4671236,"45.8302073, 20.4671236","0230",POINT(458612.13521498477 5075320.691528448)
"21059",Народно позориште Лесковац,National Theatre Leskovac,Позоришта,,Косте Стаменковића 22,Лесковац,Лесковац,ЈАБЛАНИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"16","236333",066.8222.060,narodnopozoriste.leskovac@gmail.com,www.npl.org.rs,Зоран Ракић,Наташа Николић Марјановић,theater,театры,Народный театр Лесковац,剧院,莱斯科瓦茨国家剧院,,45.8302073,20.4671236,"45.8302073, 20.4671236","016",POINT(458612.13521498477 5075320.691528448)
"21045",Народно позориште Ниш,National Theatre Nis,Позоришта,,Синђелићев трг бб,Ниш,Ниш,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"18","209.220",069.283.2349,npnis@narodnopozoristenis.rs,www.narodnopozoristenis.rs,Иван Вуковић,Даниела Ивановић,theater,театры,Народный театр Ниш,剧院,尼什国家剧院,,43.3202076,21.8998824,"43.3202076, 21.8998824","018",POINT(572966.0805056461 4796767.4414243745)
"21071",Народно позориште Пирот,National Theater Pirot,Позоришта,,Бранка Радичевића 1,Пирот,Пирот,ПИРОТСКИ ОКРУГ,Регион Јужне и Источне Србије,"10","321587","0631796744",pozoristepi@gmail.com,www.narodnopozoristepirot.rs,Градимир Филиповић,Дејан Глишић,theater,театры,Народный театр Пирот,剧院,皮洛特国家剧院,,43.3202076,21.8998824,"43.3202076, 21.8998824","010",POINT(572966.0805056461 4796767.4414243745)
"21029",Народно позориште Сомбор,National Theatre Sombor,Позоришта,,Трг Косте Трифковића 2,Сомбор,Сомбор,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25","437 666, 414 174, 414 966","0600620260",nps.sekretar.pravnik@gmail.com,www.npozoristeso.co.rs,Михајло Несторовић,Жана Војводић,theater,театры,Народный театр Сомбор,剧院,松博尔国家剧院,,45.7723514,19.1121627,"45.7723514, 19.1121627","025",POINT(353222.7415461405 5070487.7222271925)
"21033",Народно позориште у Београду,National Theatre Beograd,Позоришта,,Француска 3,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","3284 473; 3281 333",,uprava@narodnopozoriste.rs,www.narodnopozoriste.rs,Дејан Савић,Микојан Безбрадица,theater,театры,Народный театр в Белграде,剧院,贝尔格莱德国家剧院,,45.7723514,19.1121627,"45.7723514, 19.1121627","011",POINT(353222.7415461405 5070487.7222271925)
"21053",Народно позориште Ужице,National Theatre Uzice,Позоришта,,Трг партизана 12,Ужице,Ужице,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31",519 966,,pozoristeuzice@open.telekom.rs,http://uzickopozoriste.rs/,Зоран Стаматовић,Љиљана Радивојевић,theater,театры,Народный театр Ужице,剧院,乌日策国家剧院,,43.8574631,19.8376444,"43.8574631, 19.8376444","031",POINT(406586.0953400183 4856698.3451839825)
"22773",Позориште ПАН Театар,Pan theater,Позоришта,,Булевар краља Александра 298,БЕОГРАД - Звездара,БЕОГРАД - Звездара,ГРАД БЕОГРАД,Београдски регион,"11",2418 524,060 3418 524,panteatar@yahoo.com,www.panteatar.rs,Ђуро Ђурашковић,Ђуро Ђурашковић,theater,театры,Театр ПАН театр,剧院,PAN剧场,,44.7956687,20.4979331,"44.7956687, 20.4979331","011",POINT(460289.0529041323 4960374.780661851)
"21047",Новосадско позориште „Újvidéki Színház”,Novi Sad Theatre Ujvideki Szinhaz,Позоришта,,Јована Суботића 3-5,Нови Сад,Нови Сад,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21","525793",063.661.707,ujvidekiszinhaz@yahoo.com,http://www.uvszinhaz.com/,Валентин Венцел,Ангела Ловрић,theater,театры,Новисадский театр „Újvidéki Színház”,剧院,诺维萨德剧院,,45.2577379,19.8417699,"45.2577379, 19.8417699","021",POINT(409123.9863373747 5012234.918450211)
"22804",Омладинско драмско дечји фронт „Жар птица”,"Youth Drama Child Front ""Zar ptica""",Позоришта,Сурдулички културни центар,Омладинска 1,Сурдулица,Сурдулица,ПЧИЊСКИ ОКРУГ,Регион Јужне и Источне Србије,"17",815 018,066 50 78 007,surdulica.kc@gmail.com,www.surdulickikutlrunicentra.rs,Сузана Станковић Алексић,Игор Тасић,theater,театры,Молодежный драматический детский фронт „Жар-птица”,剧院,“火烈鸟”青年话剧院儿童阵线,,42.6917126,22.1699891,"42.6917126, 22.1699891","017",POINT(595839.8122410744 4727244.475263768)
"21068",Омладинско позориште „Дадов” Београд,Youth Theatre DADOV,Позоришта,,Десанке Максимовић 6a,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11",3243 9679,,info@dadov.rs,www.dadov.rs,Владимир Мијовић,Владан Ђурковић,theater,театры,Молодежный театр „Дадов” Белград,剧院,贝尔格莱德“达多夫”青年剧院,,44.8073394,20.4695303,"44.8073394, 20.4695303","011",POINT(458050.9929160457 4961685.465543877)
"22352","ПАТОС, Покретни алтернативни театар омладине Смедерево",Moving Alternative Youth Theatre PATOS Smederevo,Позоришта,Центар за културу Смедерево,Карађорђева 5-7,Смедерево,Смедерево,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26","224 805; 640 363",/,patos@patos.org.rs,http://www.patos.org.rs/,Вера Хорват,Драгица Ранковић Веселиновић,theater,театры,"ПАТОС, Альтернативный молодежный театр на колесах Смедерево",剧院,斯梅代雷沃移动选择剧院,,44.6640802,20.9226277,"44.6640802, 20.9226277","026",POINT(493866.35228889954 4945637.981655222)
"22770",Плаво позориште,Plavo theater,Позоришта,,Сењачка 3,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",/2651877,"0611927909",plavopozoriste@hotmail.com,http://plavopozoriste.org/,Ненад Чолић,Дубравка Вујиновић,theater,театры,Голубой театр,剧院,蓝色剧场,,44.7940718,20.4395199,"44.7940718, 20.4395199","011",POINT(455667.6409644523 4960227.577145408)
"21083",Позориштe „Лане”,"Children's theatre ""Lane""",Позоришта,,Краља Петра I 42,Кикинда,Кикинда,СЕВЕРНО-БАНАТСКИ ОКРУГ,Регион Војводине,"230","422248","064 1589 314; 060 0247 048",pozoristelane@gmail.com,,Александар Малетин,Милан Вујић,theater,театры,Театр „Олененок”,剧院,“去年”剧场,,45.832579,20.4693224,"45.832579, 20.4693224","0230",POINT(458784.66388386383 5075583.058600061)
"21038",Позориштанце „Пуж” Београд,"Theatre ""Puž""",Позоришта,,Радослава Грујића 21,БЕОГРАД - Врачар,БЕОГРАД - Врачар,ГРАД БЕОГРАД,Београдски регион,"11","2443332",,pozoristepuz@mts.rs,www.pozoristancepuz.com,Бранимир Милићевић,Александра Антић,theater,театры,Театрик „Улитка” Белград,剧院,贝尔格莱德“蜗牛”剧院,,44.8002763,20.4800391,"44.8002763, 20.4800391","011",POINT(458877.0007586885 4960895.50285343)
"24125",Позориште - Дом културе „Студентски град”,"""Studentski grad"" Cultural Center",Позоришта,Дом културе Студентски град,Булевар Зорана Ђинђића 179,БЕОГРАД - Нови Београд,БЕОГРАД - Нови Београд,ГРАД БЕОГРАД,Београдски регион,"11",2691 442,,teatar@dksg.rs,www.dksg.rs,Миодраг Милошевић,Лада Капичић,theater,театры,Театр - Дом культуры  „Студенческий городок”,剧院,“大学生城”文化之家剧院,,44.8251378,20.3980163,"44.8251378, 20.3980163","011",POINT(452410.3784174166 4963701.966280101)
"21074",Позориште „Kosztolányi Desző” Суботица,Theatre `Kosztolányi Desző`,Позоришта,,Трг Жртава Фашизма 5,Суботица,Суботица,СЕВЕРНО-БАЧКИ ОКРУГ,Регион Војводине,"24",557 471,/,info@kosztolanyi.org,www.kosztolanyi.org,Андраш Урбан,Хенриета Боршош,theater,театры,Театр „Kosztolányi Desző” Суботица,剧院,苏博蒂察“科斯托拉尼·德热”剧院,,46.0991517,19.6575999,"46.0991517, 19.6575999","024",POINT(396241.027936589 5105939.918443766)
"22766",Позориште „Абрашевић”,"""Abrasevic"" Theatre",Позоришта,,Ресавска 76,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",,,,http://www.abrasevicbeograd.rs/pozoriste/index.php,,,theater,театры,Театр „Абрашевич”,剧院,“阿布拉舍维奇”剧院,,44.801366,20.457618,"44.801366, 20.457618","011",POINT(457104.5535168878 4961028.134598568)
"22789",Позориште „Бакине бајке”,Pozorište „Bakine bajke”,Позоришта,,Јурија Гагарина 169,БЕОГРАД - Савски венац,БЕОГРАД - Савски венац,ГРАД БЕОГРАД,Београдски регион,"11",/,063 7444 684,bakineprice@gmail.com,,Саша Тасић,Саша Тасић,theater,театры,Театр „Бабушкины сказки”,剧院,“祖母童话”剧院,,44.8013991,20.3706774,"44.8013991, 20.3706774","011",POINT(450228.69550364924 4961081.354616732)
"21043",Позориште „Добрица Милутиновић” Сремска Митровица,"Theatre ""Dobrica Milutinović"" Sremska  Mitrovica",Позоришта,,Градски парк 2,Сремска Митровица,Сремска Митровица,СРЕМСКИ ОКРУГ,Регион Војводине,"22",621 979,,pozoristedm@gmail.com,www.pozoristesm.com,Јелена Јанковић,Јелена Јанковић,theater,театры,Театр „Добрица Милутинович” Сремска-Митровица,剧院,斯雷姆斯卡米特洛维察“多布里查·米卢提诺维奇”剧院,,44.9677894,19.6071131,"44.9677894, 19.6071131","022",POINT(390157.68477492774 4980315.883429457)
"22802",Позориште „Масука” Велика Плана,"""Masuka"" Theatre",Позоришта,Центар за културу „Масука” Велика Плана,Бранка Радичевића 1,Велика Плана,Велика Плана,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26",514 761,064 2527 597,pozoristemasuka@gmail.com,https://sr-rs.facebook.com/masuka.centarzakulturu/,Драган Ђорђевић,Ана Симовић,theater,театры,Театр „Масука” Велика-Плана,剧院,大普拉那“玛苏卡”剧院,,44.3323634,21.0728877,"44.3323634, 21.0728877","026",POINT(505810.9862878349 4908791.372544556)
"22787",Позориште „Раша Плаовић”,Pozorište „Raša Plaović”,Позоришта,Установа за културу и спорт Уб „Културно спортски центар Уб”,Вука Караџића 19,Уб,Уб,КОЛУБАРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"14",411 111,064 8160754,tamnavske@yahoo.com,https://sr-rs.facebook.com/Pozori%C5%A1te-Ra%C5%A1a-Plaovi%C4%87-Ub-699316456822706/,/,/,theater,театры,Театр „Раша Плаович”,剧院,“拉沙·普拉奥维奇”剧院,,44.456559,20.0712552,"44.456559, 20.0712552","014",POINT(426112.0096290765 4923003.31147325)
"22376",Позориште „Христо Ботев” Димитровград,"Amateur Theatre ""Hristo Botev"" Dimitrovgrad",Позоришта,Центар за културу Димитровград,Трг др Зорана Ђинђића 2,Димитровград,Димитровград,ПИРОТСКИ ОКРУГ,Регион Јужне и Источне Србије,"10","362 177; 362 707",,"kulturacaribrod@open.telekom.rs; kulturadim@ptt.rs",,Зоран Андонов,Делча Гигов,theater,театры,Театр „Христо Ботев” Димитровград,剧院,迪米特洛夫格莱德“赫里斯托·波特夫”剧院,,43.0154584,22.7762844,"43.0154584, 22.7762844","010",POINT(644747.3588564098 4764062.345418112)
"25230","Позориште Бошко Буха - Вечерња сцена, Београд",Theatre Boško Buha,Позоришта,"Позориште Бошко Буха, Београд",Трг Републике 3,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","2632855",/,marketing@buha-theater.com,https://buha.rs/,В.Д Игор Бојовић,Нада Баша,theater,театры,"Театр Бошко Буха - Вечерняя сцена, Белград",剧院,贝尔格莱德波什科·布哈剧院夜间剧场,,44.8163133,20.4574629,"44.8163133, 20.4574629","011",POINT(457103.3677117823 4962688.616812027)
"21055","Позориште Бошко Буха, Београд","Theatre ""Boško Buha""",Позоришта,,Трг Републике 3,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11",2632 855,,marketing@buha-theater.com,https://buha.rs/,В.Д. Игор Боiовић,Нада Баша,theater,театры,"Театр Бошко Буха, Белград",剧院,贝尔格莱德波什科·布哈剧院,,44.8163133,20.4574629,"44.8163133, 20.4574629","011",POINT(457103.3677117823 4962688.616812027)
"21073",Позориште за децу Крагујевац,Theatre for children Kragujevac,Позоришта,,Трг слободе 1,Крагујевац,Крагујевац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34",333 518,"065.314.3939; 064.815.7531",pozoristezadecu@gmail.com,www.pzdkg.org,Јелена Стојановић Патрногић,Милош Ђорић,theater,театры,Детский театр Крагуевац,剧院,克拉古耶瓦茨儿童剧场,,44.8163133,20.4574629,"44.8163133, 20.4574629","034",POINT(457103.3677117823 4962688.616812027)
