id,naziv_ustanove,naziv_ustanove_eng,tip_ustanove,maticna_ustanova,ulica_broj,mesto,opstina,okrug,region,poz_broj,tel,mobil_tel,e_mail,website,direktor,kontakt_lice,tip_ustanove_eng,tip_ustanove_rus,ime_ustanova_rus,tip_ustanova_kina,ime_ustanova_kina,delete,latitude,longitude,coordinate,pozivni_broj,geometry
"21824",Дом културе Обилић,Cultural Center Obilić,Поливалентни центри за културу,, ,Приштина,Приштина,КОСОВСКИ ОКРУГ,Регион Косовo и Метохијa,"38",61 720,,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Обилич,多功能文化中心,奥比里奇文化之家,,42.686685,21.06697,"42.686685, 21.06697","038",POINT(505486.2675542621 4726024.827723344)
"21814",Дом културе Пирот,Cultural Center Pirot,Поливалентни центри за културу,,Српских владара 77,Пирот,Пирот,ПИРОТСКИ ОКРУГ,Регион Јужне и Источне Србије,"10",321 666,,,www.dkpirot.com,Мишко Ћирић,Мишко Ћирић,Cultural Center,многофункциональные культурные центры,Дом культуры  Пирот,多功能文化中心,皮洛特文化之家,,43.1558213,22.5838297,"43.1558213, 22.5838297","010",POINT(628769.734410536 4779336.235812613)
"21836",Дом културе Призрен,Cultural Center Prizren,Поливалентни центри за културу,,Трг Цара Душана бб,Призрен,Призрен,ПРИЗРЕНСКИ ОКРУГ,Регион Косовo и Метохијa,"29","43 390; 22 553; 31 636",,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Призрен,多功能文化中心,普里兹伦文化之家,,42.212315,20.741244,"42.212315, 20.741244","029",POINT(478641.81942891557 4673382.157365974)
"21862",Дом културе Пријепоље,Cultural Centre Prijepolje,Поливалентни центри за културу,,Санџачких бригада 2,Пријепоље,Пријепоље,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"33",711 566,,domkulturepp@gmail.com,http://www.domkulturepp.rs/,v.d.direktora Mirko Antonije Malešić,Admira Mostarac,Cultural Center,многофункциональные культурные центры,Дом культуры  Приеполе,多功能文化中心,普利耶珀列文化之家,,43.3911904,19.6460002,"43.3911904, 19.6460002","033",POINT(390339.8302032145 4805147.536928691)
"21867",Дом културе Прњавор,Cultural Center Prnjavor,Поливалентни центри за културу,,Карађорђева 2,Шабац,Шабац,МАЧВАНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"15",283 312,,,https://sr-rs.facebook.com/fa.domkultureprnjavor/,Зоран Калабић,Данијела Петровић,Cultural Center,многофункциональные культурные центры,Дом культуры  Прнявор,多功能文化中心,普勒尼亚沃尔文化之家,,44.6989701,19.3859647,"44.6989701, 19.3859647","015",POINT(372124.77970584 4950777.735862762)
"21759",Дом културе Ражањ,Cultural Center Ražanj,Поливалентни центри за културу,,Партизанска 82,Ражањ,Ражањ,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"37",841 209,,,,Витомир Добросављевиц,Витомир Добросављевиц,Cultural Center,многофункциональные культурные центры,Дом культуры  Ражань,多功能文化中心,拉扎尼文化之家,,43.6789016,21.5448949,"43.6789016, 21.5448949","037",POINT(543921.4109454271 4836354.392823011)
"21896",Дом културе Рибница,Culture centre Ribnica,Поливалентни центри за културу,,Излетничка 2,Краљево,Краљево,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"36",375 757,,kckraljevo@open.telekom.rs,http://www.kcribnica.rs/,Ана Јеротијевић Јакић,Ана Јеротијевић Јакић,Cultural Center,многофункциональные культурные центры,Дом культуры  Рибница,多功能文化中心,利布尼查文化之家,,43.7110486,20.690217,"43.7110486, 20.690217","036",POINT(475043.1994283174 4839827.081581548)
"23702",Дом културе Рипањ,Culture centre Ripanj,Поливалентни центри за културу,,Ерчанска 2,БЕОГРАД - Вождовац,БЕОГРАД - Вождовац,ГРАД БЕОГРАД,Београдски регион,"11",064 377 2673,,d.k.ripanj@gmail.com,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Рипань,多功能文化中心,利帕尼文化之家,,44.6393924,20.5184912,"44.6393924, 20.5184912","011",POINT(461812.44420551346 4943005.485797395)
"21912",Дом културе Рома Лесковац,Romani Cultural center Leskovac ,Поливалентни центри за културу,,З.Буљубаше бб,Лесковац,Лесковац,ЈАБЛАНИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"16",212 264,,,,Рама Јашаревић,Снежа Стојчевска,Cultural Center,многофункциональные культурные центры,Дом культуры рома Лесковац,多功能文化中心,莱斯科瓦茨罗马文化之家,,42.9886676,21.9496129,"42.9886676, 21.9496129","016",POINT(577415.8603628796 4759993.811061491)
"21678",Дом културе Руски Крстур,Cultural Center Ruski Krstur,Поливалентни центри за културу,,Русинска 75,Кула,Кула,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25","703 357; 703 032",,kerestur@open.telekom.rs,https://sr-rs.facebook.com/DomkultureRuskiKrstur/,Рац Јоаким,,Cultural Center,многофункциональные культурные центры,Дом культуры  Руски-Крстур,多功能文化中心,罗斯库尔斯图尔文化之家,,45.5600843,19.4163697,"45.5600843, 19.4163697","025",POINT(376407.9782450763 5046391.382389193)
"21858",Дом културе Селенча,Cultural Center Selenča,Поливалентни центри за културу,,Маршала Тита 124,Бач,Бач,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",774 114,,mz_selenca@abakusbp.net,,Јурај Петник,,Cultural Center,многофункциональные культурные центры,Дом культуры  Селенча,多功能文化中心,塞棱查文化之家,,45.4117111,19.3031609,"45.4117111, 19.3031609","021",POINT(367224.60847129615 5030088.341547815)
"21874",Дом културе Селеуш,Cultural Center Seleus,Поливалентни центри за културу,,Бранка Радичевића 1,Алибунар,Алибунар,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13","649 114; 649 101",,,,,Магда Јон,Cultural Center,многофункциональные культурные центры,Дом культуры  Селеуш,多功能文化中心,塞莱乌什文化之家,,45.132913,20.914875,"45.132913, 20.914875","013",POINT(493306.37748039997 4997719.046525766)
"21799",Дом културе Сивац,Cultural Center Sivac,Поливалентни центри за културу,,Маршала Тита 195,Кула,Кула,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25",711 055,061 1460 656,domkulture.sivac@gmail.com,www.domkulture-sivac.net,Горан Јањуш,Горан Јањуш,Cultural Center,многофункциональные культурные центры,Дом культуры  Сивац,多功能文化中心,西瓦茨文化之家,,45.7014193,19.379292,"45.7014193, 19.379292","025",POINT(373831.912403474 5062151.309192213)
"21842",Дом културе Србица,Cultural Center Srbica,Поливалентни центри за културу,, ,Србица,Србица,КОСОВСКО-МИТРОВАЧКИ ОКРУГ,Регион Косовo и Метохијa,"29",82 219,,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Србица,多功能文化中心,塞尔比查文化之家,,42.756993,20.788123,"42.756993, 20.788123","029",POINT(482662.35091047076 4733851.620136648)
"21734",Дом културе Србобран,Cultural Center Srbobran,Поливалентни центри за културу,,Цара Лазара 6,Србобран,Србобран,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",731 919,,dk-srbobran@stcable.rs,https://dk-srbobran.rs/,в.д. директора Елизабета Мавренски,Елизабета Мавренски,Cultural Center,многофункциональные культурные центры,Дом культуры  Србобран,多功能文化中心,塞尔博布兰文化之家,,45.5481804,19.7918148,"45.5481804, 19.7918148","021",POINT(405689.01800160354 5044559.094576499)
"21883",Дом културе Станишић,Cultural Center  Stanisic,Поливалентни центри за културу,,Ослобођења 92,Сомбор,Сомбор,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25",831 505,,mzstanisic@neobee.net,,Драгана Ђапић,Драгана Ђапић,Cultural Center,многофункциональные культурные центры,Дом культуры  Станишич,多功能文化中心,斯塔尼西奇文化之家,,45.939606,19.1605906,"45.939606, 19.1605906","025",POINT(357416.1606061828 5088982.323161552)
"21740",Дом културе Старчево,Cultural Center Starčevo,Поливалентни центри за културу,,Панчевачки пут 2,Панчево,Панчево,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13","631 128; 064 6130 007",,"dkstarcevo@yahoo.com;",https://sr-rs.facebook.com/Dom-kulture-29-novembar-Star%C4%8Devo-1792980770942344/,Видомир Јелесијевић,Видомир Јелесијевић,Cultural Center,многофункциональные культурные центры,Дом культуры  Старчево,多功能文化中心,斯塔尔切沃文化之家,,44.8078467,20.7007415,"44.8078467, 20.7007415","013",POINT(476335.15001140547 4961648.518337873)
"21665",Дом културе Студентски град,`Students’ City` Cultural Center,Поливалентни центри за културу,,Булевар Зорана Ђинђића 179,БЕОГРАД - Нови Београд,БЕОГРАД - Нови Београд,ГРАД БЕОГРАД,Београдски регион,"11","2691442","+381637260445",office@dksg.rs,www.dksg.rs,"др Невена Томић, заменица в.д. директора",Марина Лучић,Cultural Center,многофункциональные культурные центры,Дом культуры  Студенческий городок,多功能文化中心,大学生城文化之家,,44.8251378,20.3980163,"44.8251378, 20.3980163","011",POINT(452410.3784174166 4963701.966280101)
"21837",Дом културе Сува Река,Cultural Center Suva Reka,Поливалентни центри за културу,, ,Сува Река,Сува Река,ПРИЗРЕНСКИ ОКРУГ,Регион Косовo и Метохијa,"29",71 349,,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Сува Река,多功能文化中心,苏瓦莱卡文化之家,,42.36343,20.831833,"42.36343, 20.831833","029",POINT(486152.33586791 4690142.417354604)
"21857",Дом културе Трговиште,Cultural Center Trgovište,Поливалентни центри за културу,,Краља Петра I 1,Трговиште,Трговиште,ПЧИЊСКИ ОКРУГ,Регион Јужне и Источне Србије,"17",452 336,,,,Слађан Станојев,Гордана Велиновић,Cultural Center,многофункциональные культурные центры,Дом культуры  Трговиште,多功能文化中心,特尔格维什泰文化之家,,42.3648767,22.0702696,"42.3648767, 22.0702696","017",POINT(588129.4949954672 4690844.050829483)
"21828",Дом културе Урошевац,Cultural Center Uroševac,Поливалентни центри за културу,,Цара Уроша 1,Урошевац,Урошевац,КОСОВСКИ ОКРУГ,Регион Косовo и Метохијa,"290","27 519; 21 244",,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Урошевац,多功能文化中心,乌洛舍瓦茨文化之家,,42.370371,21.148386,"42.370371, 21.148386","0290",POINT(512217.45786211453 4690910.086335351)
"21724",Дом културе Црвенка,Cultural Center Crvenka,Поливалентни центри за културу,,Маршала Тита 108,Кула,Кула,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25",731 713,,pozoristestevansremac@yahoo.com,,Цвијета Мучалица,Драгиша Ђуричић,Cultural Center,многофункциональные культурные центры,Дом культуры  Црвенка,多功能文化中心,策尔文卡文化之家,,45.6578888,19.4551483,"45.6578888, 19.4551483","025",POINT(379643.787610527 5057198.300575311)
"21826",Дом културе Чаглавица,Cultural Center Čaglavica,Поливалентни центри за културу,,село Чаглавица ,Приштина,Приштина,КОСОВСКИ ОКРУГ,Регион Косовo и Метохијa,"38",44 133,,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Чаглавица,多功能文化中心,查格拉维查文化之家,,42.619907,21.144241,"42.619907, 21.144241","038",POINT(511829.05529031216 4718617.603543401)
"21753",Дом културе Чачак,Cultural Center Čačak,Поливалентни центри за културу,,Трг устанка 2-6,Чачак,Чачак,МОРАВИЧКИ ОКРУГ,Регион Шумадије и Западне Србије,"32","225 073, 225 068","0648040240",dk@domkulturecacak.org,www.domkulturecacak.org,Драгојло Јеротијевић,"Гордана Ђаковић, заменица директора",Cultural Center,многофункциональные культурные центры,Дом культуры  Чачак,多功能文化中心,查查克文化之家,,43.8920641,20.3476985,"43.8920641, 20.3476985","032",POINT(447607.54567758035 4860091.526111113)
"21852",Дом културе Шимановци,Cultural Center Simanovac,Поливалентни центри за културу,,Трг Маршала Тита 11,Пећинци,Пећинци,СРЕМСКИ ОКРУГ,Регион Војводине,"22",80 214-месна заједница,,,,љубоје Антић,,Cultural Center,многофункциональные культурные центры,Дом культуры  Шимановци,多功能文化中心,西玛诺夫奇文化之家,,44.8745158,20.088804,"44.8745158, 20.088804","022",POINT(428027.2151155893 4969414.660539281)
"21902",Дом омладине „Синђелић” Ћуприја,Cultural centre Cuprija,Поливалентни центри за културу,,Карађорђева 19,Ћуприја,Ћуприја,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",474 450,,,,,,Cultural Center,многофункциональные культурные центры,Дом молодежи „Синджелич” Чуприя,多功能文化中心,丘普里亚青年之家,,43.9356373,21.3682249,"43.9356373, 21.3682249","035",POINT(529554.0072608594 4864790.151822399)
"25254",Дом омладине Београда,Belgrade Youth Cultural Center,Поливалентни центри за културу,Дом омладине Београда,Македонска 22/4,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","3220127","0605102062",dobinfo@domomladine.org,www.domomladine.org,"Ненад Драговић, в.д.",Снежана Аџемовић,Cultural Center,многофункциональные культурные центры,Дом молодежи Белграда,多功能文化中心,贝尔格莱德青年之家,,44.815479,20.4607036,"44.815479, 20.4607036","011",POINT(457358.9844533176 4962594.234556222)
"21744",Дом омладине Велика Плана,Youth Cultural Center Velika Plana,Поливалентни центри за културу,,Косовска 17,Велика Плана,Велика Плана,ПОДУНАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"26",522 024,,domomladinevp@open.telekom.rs,,Слађана Казаковиц,Слађана Казаковиц,Cultural Center,многофункциональные культурные центры,Дом молодежи Велика-Плана,多功能文化中心,大普拉那青年之家,,44.3316912,21.0684376,"44.3316912, 21.0684376","026",POINT(505456.263504229 4908716.402640953)
"21709",Дом омладине Вршац,Youth Centre Vrsac,Поливалентни центри за културу,,Дворска 28,Вршац,Вршац,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13","834 233; 838 833",,dovrsac@gmail.com,https://sr-rs.facebook.com/dom.vrsac/,в.д. директора Миленко Вуковић,"Миленко Вуковић , Татјана Јованов, Страхиња Стојановић",Cultural Center,многофункциональные культурные центры,Дом молодежи Вршац,多功能文化中心,弗尔沙茨青年之家,,45.1191717,21.2946063,"45.1191717, 21.2946063","013",POINT(523171.29916092334 4996231.215516662)
"21805",Дом омладине Крагујевац,Youth Cultural Center Kragujevac,Поливалентни центри за културу,,Бранка Радичевића 1,Крагујевац,Крагујевац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34","302 427; 302 428-директор",,vpaunovic@domomladine.com,www.domomladine.com,Дејан Дачовић,Миодраг Здравковић,Cultural Center,многофункциональные культурные центры,Дом молодежи Крагуевац,多功能文化中心,克拉古耶瓦茨青年之家,,44.0113594,20.9097236,"44.0113594, 20.9097236","034",POINT(492763.5508672595 4873138.4665874485)
"21900",Дом омладине Мали Иђош,Youth Cultural Center Mali Idjos,Поливалентни центри за културу,,Маршала Тита 26,Мали Иђош,Мали Иђош,СЕВЕРНО-БАЧКИ ОКРУГ,Регион Војводине,"24",731 338,,asraop_mi@yahoo.com,,,,Cultural Center,многофункциональные культурные центры,Дом молодежи Мали-Иджош,多功能文化中心,小伊焦什青年之家,,45.706312,19.667011,"45.706312, 19.667011","024",POINT(396239.0709248148 5062281.5958693605)
"21738",Дом омладине Панчево,Youth Cultural Center Pančevo,Поливалентни центри за културу,,Светог Саве 10,Панчево,Панчево,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13","311 314; 331 073",,info@domomladinepancevo.com,http://www.domomladinepancevo.rs/,Марија Јевђић,Марија Јевђић,Cultural Center,многофункциональные культурные центры,Дом молодежи Панчево,多功能文化中心,潘切沃青年之家,,44.8731381,20.6392188,"44.8731381, 20.6392188","013",POINT(471502.2435619864 4968921.111603799)
"21774",Друштво за културу „Каблови” Јагодина,"Society for Culture ""Kablovi"" - Jagodina",Поливалентни центри за културу,,Драгише Брашована 2,Јагодина,Јагодина,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",221 002 лок. 334,,,,Оливер Јовановски,,Cultural Center,многофункциональные культурные центры,Общество культуры „Каблови” Ягодина,多功能文化中心,雅戈蒂那“卡布洛维”文化协会,,43.9798501,21.2601713,"43.9798501, 21.2601713","035",POINT(520866.0633930493 4869667.737145347)
"21682",Друштво за културу и туризам „Вукашин Вуле Јевтић” Рибаре,"Society for Culture and Education ""Vukasin Vule Jevtic"" Ribare",Поливалентни центри за културу,,село Рибаре ,Крушевац,Крушевац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",865 187,,,,Славољуб Ћирковић 064 491 7583,"љубиша Филиповић, контакт у општини 865 200",Cultural Center,многофункциональные культурные центры,Общество культуры и туризма „Вукашин Вуле Евтич” Рибаре,多功能文化中心,利巴莱“武卡辛·武莱·耶夫蒂奇”文化旅游协会,,43.431383,21.523472,"43.431383, 21.523472","037",POINT(542367.6700198482 4808854.016542929)
"21850",Друштво за културу и туризам „Каонички извори` Каоник,"Society for Culture and Tourism ""Kaonicki izvor""",Поливалентни центри за културу,,село Каоник ,Крушевац,Крушевац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",866 176 - услужни,,,,Миливоје Гајић,,Cultural Center,многофункциональные культурные центры,"Общество культуры и туризма „Каоникские источники"" Каоник",多功能文化中心,卡奥尼克”卡奥尼克之源“文化旅游协会,,43.558647,21.498579,"43.558647, 21.498579","037",POINT(540268.2754250858 4822975.369860616)
"21693",Задужбина Илије Милосављевића Коларца Београд,Ilija M. Kolarac Endowment,Поливалентни центри за културу,,Студентски трг 5,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","2636 319;  2635 073",,office@kolarac.rs,www.kolarac.rs,Јасна Димитријевић,Јасна Димитријевић,Cultural Center,многофункциональные культурные центры,Задужбина Ильи Милосавлевича Колараца Белград,多功能文化中心,贝尔格莱德伊利亚·米洛萨夫列维奇·科拉尔查遗赠基金会,,44.8191258,20.4541193,"44.8191258, 20.4541193","011",POINT(456841.09826283826 4963002.809928071)
"21841",Центар за културу Лепосавић,Cultural Center Leposavić,Поливалентни центри за културу,,Немањина 11,Лепосавић,Лепосавић,КОСОВСКО-МИТРОВАЧКИ ОКРУГ,Регион Косовo и Метохијa,"28",83 307,,,,,,Cultural Center,многофункциональные культурные центры,Культурный центр Лепосавич,多功能文化中心,莱珀萨维奇文化中心,,43.0999986,20.8034267,"43.0999986, 20.8034267","028",POINT(484003.6398894131 4771938.317370117)
"21907",Земунски мали уметнички центар,Zemun Small Artistic Centre,Поливалентни центри за културу,,Његошева 53,БЕОГРАД - Земун,БЕОГРАД - Земун,ГРАД БЕОГРАД,Београдски регион,"11",2617 998,,zmucbg@open.telekom.rs,www.zmuc.org,Весна Ташић,Горан Денић,Cultural Center,многофункциональные культурные центры,Земунский малый художественный центр,多功能文化中心,泽蒙小艺术中心,,44.8477578,20.4106134,"44.8477578, 20.4106134","011",POINT(453424.4637571163 4966207.391276537)
"23588",Излагачки простор Дома културе „Михајло Пупин“,"Exibition space Of Cultural Center ""Mihajlo Pupin""",Поливалентни центри за културу,Дом културе „Михајло Пупин”,Иве Лоле Рибара 47,Ковачица,Ковачица,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",676 240,062 256 341,domkultureidvor@gmail.com,www.muzejpupina.rs,Светислав Закић,Мирјана Грујић,Cultural Center,многофункциональные культурные центры,Выставочная площадка Дома культуры  „Михайло Пупин“,多功能文化中心,”米哈伊尔·普平“文化之家展览空间,,45.1138736,20.6297926,"45.1138736, 20.6297926","013",POINT(470879.84813014086 4995667.095895034)
"21741",Јавна установа за образовање и културу „Вук Караџић” Бујановац,"Cultural Center ""Vuk Karadžić"" Bujanovac",Поливалентни центри за културу,,Карађорђев трг бб,Бујановац,Бујановац,ПЧИЊСКИ ОКРУГ,Регион Јужне и Источне Србије,"17",650 073,,kultura.bu@hotmail.com,,,/,Cultural Center,многофункциональные культурные центры,Госучреждение по вопросам образования и культуры „Вук Караджич” Буяновац,多功能文化中心,布雅诺瓦茨“武克·卡拉季奇”教育文化公共机构,,42.4603242,21.765397,"42.4603242, 21.765397","017",POINT(562929.6253810318 4701171.315366228)
"21872",Јавно предузеће за информисање „Шумадија” Аранђеловац,Public Information Company Sumadija Arandjelovac,Поливалентни центри за културу,,Кнеза Михајла 108,Аранђеловац,Аранђеловац,ШУМАДИЈСКИ ОКРУГ,Регион Шумадије и Западне Србије,"34",723 886,,rtvsumadija@open.telekom.rs,,Радован Бојић,Радован Бојић,Cultural Center,многофункциональные культурные центры,Госпредприятие по информированию „Шумадия” Аранджеловац,多功能文化中心,阿兰杰洛瓦茨“舒马迪亚”国有公司,,44.3082652,20.557366,"44.3082652, 20.557366","034",POINT(464696.46057446836 4906207.36100084)
"21847",Јавно предузеће спортско културни центар „Обреновац`,Cultural-Leisure Center Obrenovac,Поливалентни центри за културу,,Краља Александра I 63,БЕОГРАД - Обреновац,БЕОГРАД - Обреновац,ГРАД БЕОГРАД,Београдски регион,"11",8721 361,,info@obrenovac-info.co.rs,www.obrenovac-info.co.rs,Иван Јегоровић,Јасмина Обрадовић,Cultural Center,многофункциональные культурные центры,"Госпредприятие спортивно-культурный центр „Обреновац""",多功能文化中心,奥布雷诺瓦茨运动文化中心国有公司,,44.6580898,20.1978607,"44.6580898, 20.1978607","011",POINT(436404.2596368094 4945282.56110053)
"21905","ЈУ Културни центар ""Властимир Павловић Царевац"" Велико Градиште","Cultural center ""Vlastimir Pavlovic Carevac"" Velik",Поливалентни центри за културу,,Кнеза Лазара 28,Велико Градиште,Велико Градиште,БРАНИЧЕВСКИ ОКРУГ,Регион Јужне и Источне Србије,"12",661 179,"0605055732",kulturnicentarvg@gmail.com,www.kcvg.org.,Браниславка Величковић,Наташа Живановић,Cultural Center,многофункциональные культурные центры,"ГУ Культурный центр ""Властимир Павлович Царевац"" Велико-Градиште",多功能文化中心,大格拉迪什泰“弗拉斯蒂米尔·帕弗洛维奇·查莱瓦茨”文化中心公共机构,,44.7654866,21.515691,"44.7654866, 21.515691","012",POINT(540809.8010933741 4957028.803593669)
"21815",ЈУ Народни универзитет Врање,PI Public University Vranje,Поливалентни центри за културу,,Кнеза Милоша 26,Врање,Врање,ПЧИЊСКИ ОКРУГ,Регион Јужне и Источне Србије,"17","422 367, 412319",,univerzitetvr@ptt.rs,http://www.narodniuniverzitetvranje.edu.rs/,Небојша Величковић,Небојша Величковић,Cultural Center,многофункциональные культурные центры,ГУ Народный университет Вране,多功能文化中心,弗拉涅国立大学文化机构,,42.5550938,21.893728,"42.5550938, 21.893728","017",POINT(573369.9305164964 4711797.661144397)
"21916",Књижевна заједница Ваљева,Literary Community of Valjevo,Поливалентни центри за културу,,Чика Љубина 5,Ваљево,Ваљево,КОЛУБАРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"14",220 214,,knjizevnazv@gmail.com,https://sr-rs.facebook.com/knjizevnazajednica.valjeva/,Светлана Јевтић-Петронић,Гордана Влајковић,Cultural Center,многофункциональные культурные центры,Литературное объединение Валево,多功能文化中心,瓦列沃文学社区,,44.269291,19.887097,"44.269291, 19.887097","014",POINT(411178.3971960986 4902385.286495958)
"21859",Културни центар „Reх” Београд,Cultural center “Reх” Belgrade,Поливалентни центри за културу,,Јеврејска 16,БЕОГРАД - Стари град,БЕОГРАД - Стари град,ГРАД БЕОГРАД,Београдски регион,"11","3284 534; 3284 299",,reх@b92.net,www.reх.b92.net,Маја Чечен,Тадеј Курепа,Cultural Center,многофункциональные культурные центры,Культурный центр „Рекс” Белград,多功能文化中心,贝尔格莱德“雷克斯”文化中心,,44.8266214,20.4551097,"44.8266214, 20.4551097","011",POINT(456924.98423216573 4963834.925044436)
"22464",Културни центар Ада,Cultural centre Ada,Поливалентни центри за културу,Библиотека „Сарваш Габор” Ада,Трг ослобођења 3а,Ада,Ада,СЕВЕРНО-БАНАТСКИ ОКРУГ,Регион Војводине,"38",851 615,,cs.erzsi@adacity.net,,Валерија Барна Коложи,Валерија Барна Коложи,Cultural Center,многофункциональные культурные центры,Культурный центр Ада,多功能文化中心,阿达文化中心,,45.796783,20.1322174,"45.796783, 20.1322174","038",POINT(432560.08597493096 5071835.221088883)
"21901",Културни центар Кикинда,Cultural Center  Kikinda,Поливалентни центри за културу,,Трг српских добровољаца 23,Кикинда,Кикинда,СЕВЕРНО-БАНАТСКИ ОКРУГ,Регион Војводине,"230",22 544,,kulturni.centar@kikinda.org.rs,www.kckikinda.rs,Срђан Тешин,Срђан Тешин,Cultural Center,многофункциональные культурные центры,Культурный центр Кикинда,多功能文化中心,基金达文化中心,,45.8311571,20.4640759,"45.8311571, 20.4640759","0230",POINT(458376.1322523615 5075427.801217316)
"21695",Културни центар „Добрица Милутиновић” Банатски Карловац,"Cultural Center ""Dobrica Milutinovic"" Banatski Karlovac",Поливалентни центри за културу,,Немањина 67,Алибунар,Алибунар,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",651 228,,,,Вукаиловић Радиша,Гечановић љубинка,Cultural Center,многофункциональные культурные центры,Культурный центр „Добрица Милутинович” Банатски-Карловац,多功能文化中心,巴纳特卡尔洛瓦茨“多布里查·米卢提诺维奇”文化中心,,45.0793412,20.9667203,"45.0793412, 20.9667203","013",POINT(497380.67308302876 4991764.802002746)
"21771",Културни центар „Драинац”,"Cultural Center  ""Drainac"" Blace",Поливалентни центри за културу,,Краља Петра I 70,Блаце,Блаце,ТОПЛИЧКИ ОКРУГ,Регион Јужне и Источне Србије,"27",371 709,064 8099 444,kcracunovodstvo@gmail.com,http://kcdrainac.com/,Дејан Велимировиц,Снежана Урошевић,Cultural Center,многофункциональные культурные центры,Культурный центр „Драинац”,多功能文化中心,“德拉伊纳茨”文化中心,,43.2959854,21.2843628,"43.2959854, 21.2843628","027",POINT(523066.38425100123 4793723.5781277735)
"21856",Културни центар „Карловачка уметничка радионица” Сремски Карловци,"Cultural Center ""Karlovacka umetnicka radionica"" Sremski Karlovci",Поливалентни центри за културу,,Трг Бранка Радичевића 7/II,Сремски Карловци,Сремски Карловци,ЈУЖНО-БАЧКИ ОКРУГ,Регион Војводине,"21",881 075,,,,Жарко Димић,,Cultural Center,многофункциональные культурные центры,Культурный центр „Карловацкая художественная мастерская” Сремски-Карловци,多功能文化中心,斯雷姆斯基卡尔洛夫奇“卡尔洛瓦茨艺术工作室”文化中心,,45.2029239,19.9313932,"45.2029239, 19.9313932","021",POINT(416075.28458515555 5006048.46568227)
"21712",Културни центар „Лаза Костић” Сомбор,"Cultural Center ""Laza Kostić"" Sombor",Поливалентни центри за културу,,Венац Радомира Путника 2,Сомбор,Сомбор,ЗАПАДНО-БАЧКИ ОКРУГ,Регион Војводине,"25",468 328,"0637236907",kcsracunovodstvo@gmail.com,www.kcsombor.org.rs,Сaша Милић,Мајда Кубатов,Cultural Center,многофункциональные культурные центры,Культурный центр „Лаза Костич” Сомбор,多功能文化中心,松博尔“拉扎·科斯蒂奇”文化中心,,45.7724701,19.1109266,"45.7724701, 19.1109266","025",POINT(353126.94871893956 5070503.180533253)
"21868",Културни центар „Младост” Тутин,"Cultural Center ""Mladost"" Tutin",Поливалентни центри за културу,,Ферхадија I/2,Тутин,Тутин,РАШКИ ОКРУГ,Регион Шумадије и Западне Србије,"20","811 024; 812 024",,,,в.д. Амир Нумановић,,Cultural Center,многофункциональные культурные центры,Культурный центр „Молодость” Тутин,多功能文化中心,图廷“青年”文化中心,,42.990786,20.336375,"42.990786, 20.336375","020",POINT(445900.8514904559 4760005.236169264)
