id,ime_nkd,broj_u_centralnom_registru,kategorija,y,x,kratak_opis,geometry
"436",Нишка тврђава,СК 289,Непокретно културно добро од великог значаја,43.325522,21.894601,"Нишка тврђава је изграђена у неправилном облику. Сазидану површину од 22 хектара, 80 ари и   52 м2. На подизању тврђаве вобановског типа започето је 1691. године а тврђава је коначно је завршена 1723. године. О некадашње четири капије сасвим добро су очуване Стамбол и Београдска капија код којих се запажају осетни утицаји арапске архитектуре. На простору који захвата Нишка тврђава налазе се многобројни тргови и остаци материјалне културне античког периода и раног средњег века. Ров који је обезбеђивао и опасивао Нишку тврђаву са источне и северне стране добро је очуван, док је део рова према јужној и западној страни затрпан убрзо по ослобођењу Ниша од Турака. Мањи део Нишке тврђаве већ је у неколико махова археолошки истражен и до сада су извршени знатнији рестаураторско конзерваторски радови на објектима у тврђави (зграда Арсенала, Амам, Бали бегова џамија и нише између Стамбол и београдске капије).  ",POINT(572531.5181788516 4797353.032976264)
"439",Српска православна црква Арханђела Гаврила,СК 1130,Непокретно културно добро од великог значаја,45.770669,20.28295,,POINT(444248.260055744 5068817.744496364)
"447",Висибаба-локалитет Варошиште,АН 30,Непокретно културно добро од великог значаја,43.847018,20.001902,,POINT(419772.8844266769 4855365.791457259)
"448",Висибаба-локалитет Болница,АН 31,Непокретно културно добро од великог значаја,43.839896,20.016266,,POINT(420918.05907061236 4854560.949374749)
"452","Археолошко налазиште ""Михаљевачка шума"" код Чортановаца",АН 118,Непокретно културно добро од великог значаја,45.169964,20.011387,,POINT(422312.89646129607 5002306.878685053)
"460","Земљано утврђење ""Чарнок"" код Врбаса",АН 113,Непокретно културно добро од великог значаја,45.527119,19.658049,,POINT(395208.165963441 5042385.133611267)
"462",Црна ћуприја код Жабља,ЗМ 34,Непокретно културно добро од великог значаја,45.390659,20.191659,"Црна ћуприја је потес површине 472ха, који се налази 10 км од Жабља према Тиси, на путу од Новог Сада ка Зрењанину. На овом месту је фашистички окупатор јануара 1942. извршио масовно стрељање родољуба из општине Жабаљ. Том приликом страдало је неколико хиљада недужних људи у безумној акцији Хортијевих следбеника која је смишљено и организовано захватила југоисточни део Бачке, укључујући и већа места као што су Нови Сад, Чуруг и Бечеј. Место је обележено спомеником. Недалеко одатле подигнута је и спомен-скулптура рад Јована Солдатовића, у знак сећања на борбу народа Шајкашке против фашистичког терора.   ",POINT(436724.8089076166 5026666.926243508)
"481",Зграда ливнице са ковачницом,СК 345,Непокретно културно добро од великог значаја,44.006911,20.91284,"Подигнута је у периоду од 1851-1853. године, на десној обали Лепенице, наспрам цркве кнеза Милоша.  Тополивница у Крагујевцу је временом прерасла у читаву војну фабрику, а сама зграда ливнице је представљала најважнији индустријски објекат у Србији.  Грађевина је четворобродна, симетрична по поречној оси. Два бочна дела су нешто нижа са посебним кровним равнима. Висина главног средњег дела хале је до крова, док су бочни бродови у две етаже.  Фасаде су симетричне са уједначеним ритмом елемената: пиластри, венци, прозори. Игра кровова и промена архитектонских маса чини овај објекат елегантним, пројектованим са мером и укусом.",POINT(493012.8356090598 4872644.123030433)
"468",Српска православна црква Успења Богородице,СК 1178,Непокретно културно добро од великог значаја,45.380327,20.395316,,POINT(452658.00797496276 5025379.141440074)
"469",Старо језгро Зрењанина,ПКИЦ 48,Непокретно културно добро од великог значаја,45.380461,20.390304,,POINT(452265.7208037103 5025396.988156856)
"472",Амам,СК 1088,Непокретно културно добро од великог значаја,45.392366,19.227155,,POINT(361229.90706198476 5028067.492440067)
"473",Стара пошта у Сомбору,СК 1213,Непокретно културно добро од великог значаја,45.772255,19.109781,"Зграда старе поште је једна од најстаријих грађевина у Сомбору и својим спољним изгледом и стилским карактеристикама знатно одудара од околине. У њој је пре нешто мање од 200 година била смештена прва званична пошта у Сомбору. Тачније, према препису једног извештаја из 1852. године, који се чува у Градском архиву у Сомбору, види се да је пошта основана још 1789. године, а на копији регулационог плана тадашње поштанске улице из 1808. уцртана је зграда поште на месту на коме се и данас налази. Зграда је сачувала извесне карактеристике турске архитектуре. Својим изгледом толико одудара од осталих да се у стилском погледу мора сматрати за реткост. ",POINT(353037.31545393274 5070481.38845654)
"477",Јашуњски манастир Св. Богородице,СК 209,Непокретно културно добро од великог значаја,43.108373,22.045777,"Налази се у близини села Големе Њиве североисточно од Лесковца.  Манастирску цркву саградила је монахиња Ксенија са три сестре; Теофаном, Мартом и Маријом пред сам крај XV века (1499) године.   Храм Ваведења Богородице је мала једноставна једнобродна грађевина са нартексом.  Олтарска апсида је споља и изнутра полукружна. Црквена грађевина је зидана ломљеним каменом и засведена полуобличастим сводом.  Обновом 1868. Године црква је проширена дограђивањем егзонартекса и капеле. Првобитни живопис сачуван је на источном зиду припрате. У манастирском комплексу налази се зграда у којој је 1941. Године (1942) био смештен штаб Бабичког партизанског одреда.  ",POINT(585089.9192213871 4773380.251592051)
"478",Српска православна црква Светог Архангела Михаила и Гаврила,СК 1185,Непокретно културно добро од великог значаја,45.725494,20.304869,,POINT(445908.8757871804 5063783.673476149)
"479",Споменик и гробље ослободилаца Београда 1806. године,ЗМ 1,Непокретно културно добро од великог значаја,44.794557,20.46644,"Карађорђев парк је аутентично историјско место логора главне устаничке војске и војничког гробља ослободилаца Београда под Карађорђем 1806. године. Споменик који је на овоме гробљу подигао кнез Александар Карађорђевић 1848. године, први је споменик у Београду подигнут у славу једном историјском догађају, а истовремено и први јавни споменик. Терен парка са гробљем и спомеником једино је место са очуваним аутентичним материјалним остацима који документују боравак устаничке војске у Београду и евоцирају успомену на освајање Београда 1806. године. Последње остатке устаничког гробља које се налазило на великом делу парка, представљају 12 надгробних споменика на гробовима устаника, постављених у низ приликом уређења парка. Ови споменици, са стилизованим крстовима и цик-цак линијама, слични су по типу споменицима на сеоским гробљима у околини Београда из истог времена. Споменик из 1848. године скроман је по облику и декорацији. Има квадратну основу са које се уздиже четвороугаоно трупло на врху фланкирано квадратним конзолама. Висине је 547цм. Израђен је од жућкастог камена, обложен вештачким каменом. На мермерним плочама са страна, исписан је текст посвете и текст о обнови споменика 1889. године.",POINT(457797.29741658573 4960267.151265904)
"480",СПЦ Св. арханђела Гаврила у Сусеку,СК 1197,Непокретно културно добро од великог значаја,45.22394,19.536135,"Црква је подигнута 1770, припада уобичајеном типу једнобродних грађевина насталих педесетак година након изгона Турака из Војводине. Иконостас из 1779. рад је Теодора Крачуна, најоригиналнијег српског барокног сликара, док је резбарија барокно рокајних форми рад непознатог мајстора из друге половине XVIII века. Развијени иконостас исликан је у шест зона, са 64 поља. У соклу су параболе, а у зони престоних икона царске двери са Благовестима и медаљонима св. Саве и Симеона, док су на бочним дверима ликови цара Уроша и кнеза Лазара. У низу престоних икона су арханђео Михајло, св. Никола, Богородица са Христом, Христос, св. Јован и арханђео Гаврило. У пољима изнад двери су Жртва Аврамова, Недремано око и Неопалима купина. По вертикали, изнад Недреманог ока, приказано је Крунисање Богородице. Следи апостолски низ, пророчки фриз и, у последњој зони, Христова страдања. Испод Распећа исписан је текст приложника са годином 1798. Иконостас је пресликан 1901",POINT(385075.4378892146 5008870.065579941)
"485",Црква Св. Николе у Сакулама,СК 1448,Непокретно културно добро од великог значаја,45.145109,20.48128,"У цркви Св. Николе у Сакулама саграђеној 1844, унутрашња декорација поседује стилско јединство, будући да је настала као дело једне групе мајстора у кратком временском периоду. Иконопис Константина Пантелића из 1856-57. на олтарској прегреди, архијерејском и Богородичином трону, чини целину са њиховим архитектонским конструкцијама и скулпторским радом (дверима, оплатом и резбаријом). Исти резбар је вероватно начинио и два налоња за целивајуће иконе, а по свој прилици, истовремени су и орнаментални и фигурални украс на зидовима храма. Иако школован у Бечу, и свакако добро упознат са назаренским сликарством, Пантелић још увек слика тамном гамом. Био је штићеник митрополита Стратимировића и Лукијана Мушицког, што му је донело бројне наруxбине за велике иконописне послове. Његова је вероватно и веома оштећена икона на платну која се налазила на застави. Од покретних слика, у цркви се налазе још руске иконе из XVIII века, једна икона из прве половине XIX века и целивајуће празничне иконе на плеху сликане обострано, дела двојице мајстора из средине XIX века. Сачувано је и једно оковано јеванђеље, штампано у Русији 1760, са горњом корицом украшеном рељефним представама у металу.",POINT(459220.2572023072 4999201.238304992)
"486","Меморијални комплекс ""Слободиште"" у Крушевцу",ЗМ 20,Непокретно културно добро од великог значаја,43.562406,21.331527,,POINT(526774.4643998883 4823325.489906007)
"487",Иконостас и зидне слике српске православне цркве,СК 1094,Непокретно културно добро од великог значаја,45.193622,19.725014,,POINT(399850.6644300935 5005250.366746386)
"488",Иконостас и зидне слике српске православне цркве,СК 1095,Непокретно културно добро од великог значаја,45.219109,19.662283,,POINT(394970.10958392976 5008161.471048625)
"494",Чардак у Свилошу,СК 1196,Непокретно културно добро од великог значаја,45.171891,19.587957,"Економски објекти на целом подручју Војводине заузимају важно место у окућници. У селима Фрушке горе праве се чардаци; ови објекти добили су име по делу намењеном за смештај кукуруза.               Чардак у Свилошу изграђен је 1916. године. Састоји се од два нивоа. У горњем су амбар за чување жита и чардак за кукуруз, а доњи простор чине помоћне просторије. Доња зона је направљена од камена, амбар и чардак у бондруку, испуњеном на различите начине: амбар талпама, а чардак са летвицама, причвршћеним на различите начине за дрвени скелет Испред амбара и чардака налази се трем, чији су елементи декорисани. Декорације има и на предњем забату.              Богато декорисани трем и чеона улична страна, представљају по техници израде, а нарочито по својој стилској обради, ретку вредност.  ",POINT(389042.7234687626 5003015.393458678)
"499",Зграда Гимназије,СК 346,Непокретно културно добро од великог значаја,44.010472,20.911167,"Налази се у улици Браће Хаџића број 1, а грађена је од 27.марта 1885. до 8. октобра 1887. године, када је свечано отворена.  Зграда је у основи трокрилна, конципирана академски, са наглашеним класичним елементима на централном делу. Састоји се од приземља и спрата, а према писању једног крагујевачког листа то је била и јединствена зграда у Србији. Подигнута је новцем који је сакупио народ крагујевачког округа.  Познато је да су у овој згради између осталог учили и чувени политичари као: Светозар Марковић, Никола Пашић, Стојан Протић. Такође су учили и службовали: Стеван Каћански, Ђура Јакшић, Радоје Домановић и други.  За име ове гимназије везана је и натрагичнија епизода другог светског рата. Из њених учионица, из њених клупа стрељано је 300 ученика и 18 професора.  Ди – 2425/70, 15.септембар 1970. године",POINT(492879.14592859166 4873039.7791803125)
"500",Српска православна црква Успења Богородице,СК 1134,Непокретно културно добро од великог значаја,45.467629,19.457874,"Црква Успења Богородице изведена је 1754. у барокном стилу, као једнобродна грађевина правоугаоне основе. Олтарска апсида је споља и изнутра неуобичајеног облика, скоро елипсастог, формираног од благих удубљења и испупчења. Тек наглашени певнички испусти су правоугаони. Простор наоса је засведен сферним сводовима које граде лукови ослоњени на пиластре бочних зидова, док је олтарски просторнаткриљен полукалотом.Двосливни кров је над олтаром и певницама купаст, што је такође ретка појава на оваквој врсти објеката. Западном фасадом доминира једноспратни звоник са наглашено високом лименом капом, фланкиран косим забатом. Скромну фасадну декорацију чине плитке лизене и профилисани оквири главног и бочних портала у маниру рококоа. Развијена олтарска преграда раскошне резбарије пренета је из непознате цркве и постављена испод тријумфалног лука. Осликана је 1776. Пригушен колорит топлих тонова, представе светитеља са експресијом у изразу и покрету као и смела скраћења приписују се Јовану Исаиловићу Старијем, који је после школовања код Василија Романовича постао један од водећих представника украјинског барока код Срба. ",POINT(379449.82494274306 5036056.804000019)
"507",Црква у Бранковини,СК 582,Непокретно културно добро од великог значаја,44.352787,19.895173,,POINT(411947.89180344937 4911650.846078848)
"509",Марково кале,СК 659,Непокретно културно добро од великог значаја,42.581826,21.888432,"Северно од Врања, изнад ушћа Девотинске и Мале реке, које окружују планине Крепиловица и Пљачкавица, налазе се остаци средњевековног утврђеног града Марково кале. Град је неправилне основе, подигнут на стеновитом гребену, који на јужном крају има природно проширење, док је западне страна оштро засечена према обали Девотинске реке. Источни бедем  је скоро у целој дужини очуван, тако да се јасно уочавају и зупци. Према историјским подацима, грађен је у доба Милутина а управљао је канзац Мирослав, тепчија Кузма, касније кнез Балдавин, а у доба цара Душана ћесар Угљеша, тако да се са сугурношћу може претпоставити да је грађен крајем XIII и током XIV века.",POINT(572904.0173783044 4714761.459576568)
"510",Римокатоличка црква Св. арханђела Михаила у Бачком Брегу,СК 1169,Непокретно културно добро од великог значаја,45.920661,18.920636,"Изведена је 1786. на месту старије црквене грађевине из 1740. у духу барока, са препознатљивим утицајима класицизма. Складних је пропорција, издужене једнобродне основе, са полукружном олтарском апсидом на истоку, уз чији је северни део постављена сакристија и са доминантним западним прочељем над којим се уздиже звоник. Чиста и смирена фасадна декорација, коју чине лезене и плитки лукови којима се завршавају прозорски отвори, усклађена је са осветљеном и пространом унутрашњошћу храма, украшеном прецизно обликованим мобилијаром и јасним орнаменталним мотивима. Декоративност је нешто израженија на полуобличастим луковима, који повезују масивне пиластре прислоњене уз бочне зидове, и на сферним сводовима између њих. Композиције на сводовима извео је 1918. Ебер Шандор. Слику патрона храма на главном олтару израдио је Јозеф Ференц Фалконер, члан познате сликарске породице из Будимпеште, који је радио још у неколико римокатоличких цркава у Бачу крајем XVIII и почетком XIX века. Сцену Pieta на бочном олтару потписао је 1794. Јохан Георг Бадер, највероватније члан сликарске породице из Ајхштата у Немачкој. ",POINT(338761.15040776617 5087334.745440063)
"513",Спомен гробље бораца НОР-а у Новом Саду,ПКИЦ 46,Непокретно културно добро од великог значаја,45.272798,19.795547,,POINT(405522.27833880996 5013961.099570473)
"516",Соко Град,СК 211,Непокретно културно добро од великог значаја,43.634982,21.893065,"У живописном кањону реке Моравице, око 2 километра јужно од Сокобање на стрмом и неприступачном узвишењу, налазе се остаци средњевековног утврђења. Горњи град, односно цитадела, налати се на истоветном гребену, који је скоро вертикалним литицама одвојен од осталог дела  терена. У Горњем граду поред кула и бедема, очувани су остаци цистерне. На стрмим падинама источно и западно од Горњег града, налазе се бедеми и капије подграђа, као и зашштићен пролаз за несметано снабдевање водом. Град је подизан у XII  и XIV веку, да би већ почетком XV века (1412.)године био опустошен у уништен после завојевачког похода одметника Мусе. Цео град је неправилне основе. Бедеми са источне, западне и јужне стране прате конфигурацију терена, а на северу се налази литица која се скоро вертикално пружа према левој обали Моравице.  ",POINT(572038.3406890687 4831719.83162792)
"518",Родна кућа војводе Степе Степановића,СК 126,Непокретно културно добро од великог значаја,44.741745,20.518871,"Кућа је подигнута средином 19. века и у њој се 1856. године родио наш истакнути војсковођа Степа Степановић. Родна кућа војводе Степе представља споменик једном великану наше прошлости чије је име уткано у српску новију историју. Његово дуго војно службовањ садржи у себи читаву историју развоја и јачања прослављене српске војске. Као примерак народне архитектуре Родна кућа војводе Степе поседује архитектонске и етнографске вредности чији значај расте, с обзиром на мали број очуваних кућа овог типа у ближој околини Београда.",POINT(461909.7107810219 4954374.770887518)
"520",Кнез Михаилов конак,СК 360,Непокретно културно добро од великог значаја,44.009423,20.911343,"Налази се у комплексу зграда које су чиниле двор кнеза Милоша Обреновића у Крагујевцу. Подигнута је у другој половини XIX века. Грађена је од чврстог материјала и носи све одлике грађанске архитектуре тога времена. Састоји се од приземног и спратног дела. У приземном делу по средини, је тростран хол, а лево и десно су по две, о носно три просторије. На завршетку хола почињу дрвене степенице које воде на спрат, где се налази укупно пет просторија. Иначе, зграда је зидана од опеке, малтерисана и окречена. Кров је четворосливан, прекривен бибер црепом. На згради нема посебно вредних архитектонских детаља, али је она и поред тога значајна као вредан културно историјски споменик свога времена.",POINT(492893.1288328464 4872923.253669795)
"523",Кућа у Ул. Станковићевој 4,СК 1148,Непокретно културно добро од великог значаја,45.193176,19.723918,"Кућа у Станковићевој улици бр. 4 у Беочину припада типу сеоских стамбених објеката карактеристичних за подручје Срема XVIII века. Кућа је троделна, правоугаоне основе, челом окренута према улици, са типичним распоредом просторија у низу: соба-кухиња-соба. Трем је постављен на дужој дворишној страни. Саграђена је од набоја, на каменим темељима, а двосливни кров је првобитно био покривен трском која је замењена бибер црепом. На кући се посебно истичу трем са зидним луцима као и касетирана улазна врата од храстовине. У кухињи се испод отвореног оџака у време стављања под заштиту налазио зидани банак и штедњак. Затварањем отвореног оџака и изменама основне организације простора у знатној мери је нарушен првобитни изглед куће, па је стога потребна њена реконструкција.",POINT(399763.79135834164 5005202.1801884575)
"530",Српска православна црква Светог Архангела,СК 1107,Непокретно културно добро од великог значаја,45.537677,20.228815,,POINT(439790.01206202374 5042971.531279463)
"534",Зграда бившег логора у Зрењанину,ЗМ 33,Непокретно културно добро од великог значаја,45.394736,20.392192,"За време НОР-а  у згради се налазио концентрациони логор кроз кога је прошло више хиљада родољуба. Многи од њих су у периоду од 1942-44. године стрељани, а више група је депортовано у логоре широм Европе. Оснивањем овог логора, немци су завршили организовање полицијског апарата у Банату. Званично, логор се звао концетрациони логор вањске испоставе полицијске безбедности у Великом Бечкереку, али у практичној употреби уместо овог назива, употребљаван је назив ,,Комунистички логор”. Логор је отворен 20. јула 1942. године као централни логор те врсте у Банату. Кратко време био је под управом полицијске префектуре у Банату, а затим је дошао у надлежност Крајскомандатуре, односно вањске испоставе. До отварања логора кориштене су затворске просторије Окружног суда, али концентрацијом полицијске службе за целу територију Баната у Петровграду, ове просторије нису одговарале по величини ни по захтевима гестапо-а, те су СС поручник Карл Палмер, Франц Рејт и Јуреј Шпилер већ крајем 1941. године покренули иницијативу за отварање новог концетрационог логора. За место логора изабрана је локација на крају Улице Цара Душана, у непосредној близини православног гробЉа. Дотадашњи млин, који већ неколико година није радио, преуређен је и у потпуности прилагођен новој намени.     Зграда је иначе, саграђена 1799. године. Носилац права располагања је Савезни секретеријат за народну одбрану. Од 1968. служила је за потребе Југословенске армије, а од тада је ССЗНО издаје у закуп као складишни простор.    Зграда бившег логора је годинама без намене. Због вишедеценијског неодржавања, у лошем је грађевинском стању.",POINT(452425.5125026663 5026981.748839825)
"535","Хумка код ""Варцалове воденице""",АН 115,Непокретно културно добро од великог значаја,44.951024,19.846737,,POINT(409027.8125806302 4978156.69623563)
"537",Манастир Драча,СК 141,Непокретно културно добро од великог значаја,44.025368,20.787932,"Цркву св. Николе у Драчи сазидао је 1735. године обер капетан Станиша Млатишума, на темељима старије цркве коју су порушили Турци, а која је, изгледа по триконхалној основи, припадала епоси моравске школе. Историјску улогу манастир је одиграо у ратовима против Турака, за време којих је више пута страдао. Манастирски конак, грађен у народном стилу, више од 150 година био је и основна школа, једна од првих у Србији. Црква је живописана 1736. године, а овај одлично очуван живопис је најранија и најпотпунија барокна целина у српском сликарству, што му даје и посебну вредност.",POINT(483004.8813237765 4874712.273308185)
"601",Српска православна црква Свeтог Николе,СК 1133,Непокретно културно добро од великог значаја,45.447473,20.859647,,POINT(489024.4780474235 5032670.513974228)
"547",Манастир Лапушња,СК 214,Непокретно културно добро од великог значаја,43.788426,21.786518,"Манастир Лапушња са црквом посвећеном Светом Николи налази се под обронцима планинског масива Ртањ, јужно од села Лукова. Из сачуваног ктиторског натписа сазнаје се да су цркву подигли војвода Радул, господар Угровлашке земље и велики заповедник жупан Гергина 1501. Године.   Црква је живописана 1510. Године, захваљујући труду кнеза Богоја, његове жене Маре и њихове деце. Црква Св. Николе је триконхалне основе. На западној страни је припрата. Над средишњим травејем брода уздиже се купола постављена на масивном коцкастом постољу.   Олтарске и певничке апсиде засеведене су полукалотама. Фреско сликарство је у цркви сачувано само делимично. На ктиторској композицији представљен је Радул са женом Катарином и кнезом Богојем са женом Маром.  ",POINT(563282.1180670781 4848674.796252836)
"550",Гробница Иштвана Ивањија на Бајском гробљу у Суботици,СК 1228,Непокретно културно добро од великог значаја,46.093139,19.645713,"Иштван Ивањи родио се 1845. године у Лугошу, а умро је 1917. године у Суботици.  У Суботицу је дошао 1875. године, за продесора гимназије и одмах се укључио у културни живот града. Још 1881. године је створио професорску библиотеку, а наредне године ученичку. За његово име везано је и оснивање Градске библиотеке у Суботици, коју је систематски сређивао и стално обогаћивао. Године 1892. објављује Годишњак суботичке библиотеке и учествује у писању историјата Бач-Бодрошке жупаније. Ивањи је написао монографију Суботице и тридесетак чланака о историјату овог региона.",POINT(395310.87322701764 5105287.443940451)
"603",Римска некропола,АН 35,Непокретно културно добро од великог значаја,43.370885,19.624895,,POINT(388593.32484653883 4802920.439752249)
"605","Богомоља ""Водица""",СК 1105,Непокретно културно добро од великог значаја,45.805051,20.414057,,POINT(454470.02219572716 5072554.612926225)
"606",Црква Св. арханђела Михаила и Гаврила у Иђошу,СК 1454,Непокретно културно добро од великог значаја,45.824661,20.31124,,POINT(446499.545637525 5074797.064364533)
"562",Пећина Рисовача,АН 21,Непокретно културно добро од великог значаја,44.303308,20.581952,,POINT(466654.58198538196 4905646.457583252)
"563",Српска православна црква,СК 1127,Непокретно културно добро од великог значаја,45.249107,19.397137,"Једнобродну барокну цркву са звоником  посвећену Рођењу Св. Јована Крститеља, зидали су 1783. мајстори Јосиф Циглер и Ернест Харле. Раскошни иконостас, украшен мноштвом мотива пуних стилизованих облика, минуциозних у обради, рад је дрворезбара Георгија Девића из Бачке Паланке. Исти аутор извео је дрворезбарске радове на свећнацима испред иконостаса и на Христовом гробу. Осликавање иконостаса обавио је 1811. Григорије Јездимировић, мајстор познобарокног определења, склон класицистичкој обради монументалних религиозних композиција. Овом сликару приписује се и зидна слика Саваота у слави, у своду над солејом. Христов гроб осликао је Константин Пантелић 1836.  ",POINT(374218.6009440304 5011873.267974488)
"575",Српска православна црква,СК 1116,Непокретно културно добро од великог значаја,45.545827,19.791164,"Богаојављенска црква у Србобрану је подигнута на прелазу из XVIII у XIX век. Једна је од најмонументалнијих српских цркава у Бачкој и прва међу бачким црквама са два висока звоника. Стилски је класицистичка грађевина, са остацима барокних облика (над јужним порталом је барокни забат, док је карактеристичан класицизам, комбинован са остацима барокних облика, испољен у обради два портала од црвеног камена; остала декорација доследно је класицистичка). Грађевина је једнобродна, са апсидом која је споља петострана а изнутра полукружна. Предњи део је надвишен сферним сводом. Израженији пиластри и дорски стубови поред портика чине ово здање репрезентативним примером градитељства с краја  XVIII века и орјентацију у градитељству XIX  века. Резбарију иконостаса радио је Георгије Девић 1859-63, иконе и зидне слике Новак Радоњић 1861, а певнице и тронове Константин Пантелић.    ",POINT(405634.27842630906 5044298.402554621)
"579","Бивши фашистички затвор тзв. ""Хотел Мило""",ЗМ 29,Непокретно културно добро од великог значаја,45.622328,20.036804,"У овој згради се за време Другог светског рата, од октобра 1941. до фебруара 1942. године налазио окупаторски истражни затвор познат под именом „Хотел Мило“. У њега су довођени ухапшени родољуби. Саслушавања су била праћена мучењима, злостављањем и батинањем. Највећа акција хапшења почела је октобра 1941. године после формирања V жандармеријског иследног пододсека у Новом Саду, који се у свом раду ослањао на органе шпијунаже и контрашијунаже. После крваве рације 29. јануара 1942. године постепено се овај истражни затвор почео гасити, јер су фашисти сматрали да су истребљени сви они елементи који су по њима били опасни по режим. Практично је овај затвор престао са радом 20. фебруара 1942. године.      ",POINT(424911.77524888224 5052538.069637051)
