id,ime_nkd,broj_u_centralnom_registru,kategorija,y,x,kratak_opis,geometry
"236",Румунска православна црква Св. Георгија,СК 1029,Непокретно културно добро од изузетног значаја,45.207531,20.619904,"Румунска православна црква Св. Георгија у Уздину саграђена је 1801. или 1802. године. Једнобродна је, у облику издуженог правоугаоника, са полукружном олтарском апсидом, истуреним правоугаоним певничким просторима и звоником на западној страни. Бочне фасаде и апсида украшени су пиластрима са јонским полукапителима и двоструким луцима. Изнад простора су фронтови лучног и троугаоног облика. Нешто богатије украшена је западна фасада. Иконе на иконостасту сликао је Константин Данил 1833-1836. године. Зидне слике су вероватно рад Јована Зејку из 1908. године.",POINT(470150.96411549003 5006075.1474575875)
"239",Манастир Ђурђеви Ступови,СК 155,Непокретно културно добро од изузетног значаја,43.166417,20.498436,"Манастир Светог Ђорђа основао је велики жупан Стефан Немања на једном вису изнад престонице Раса. Манастирски комплекс у централном делу чува остатке цркве надвишене пространом куполом, а на западној страни украшене двема кулама-ступовима. Црква је, према натпису, изграђена 1170/71. године. Доживевши тешку судбину споменика разорених ратовима, овај храм чува тек фрагменте живописа на обрушеним зидовима, док је један део фресака пренесен у Народни музеј у Београду. Од свих Немањиних задужбина, једино су се у овој цркви сачувале фреске које је добила заслугом свог ктитора. Византијски сликари, на зидовима цркве у Ђурђевим Ступовима, донели су у Србију нови систем декорације храмова, у науци познат као стил династије Комнина.    Краљ Драгутин је 1282/83. године предузео обнову сликане декорације у припрати цркве св. Ђорђа. Том приликом осликани су и зидови капеле коју је, преправљајући улазну кулу у истом манастиру, краљ Драгутин изградио као спомен на Дежевски сабор. Мајстор који је извео ове фреске, највероватније Грк, стилски је близак цариградским уметничким круговима тог времена.    Обимни истраживачки радови открили су остатке објеката насталих у Немањино време од којих је вредно поменути трпезарију и цистерну са филтером за пречишћавање воде и бунаром. Откривена је, такође и трпезарија из времена обнове краља Драгутина које је, судећи према незнатним фрагментима живописа осликана.  ",POINT(459228.8150148342 4779417.476338339)
"240",Манастир Св. Прохор Пчињски,СК 224,Непокретно културно добро од изузетног значаја,42.329726,21.896159,"Споменички комплекс манастира св. Прохор Пчињски налази се на левој обали реке Пчиње, у подножју планине Козјак. Основан је у XI веку, а обновљен је у XIV веку. Обнову је извршио краљ Милутин.    У новијој цркви подигнутој 1898. године налазе се у јединственом архитектонском склопу делови старијих сакралних грађевина (апсидијални простор и крипта св. Прохора) из XIV и  XVII века, као и остаци живописа из тог периода. Посебну вредност манастирског екстеријера представља фолклорна архитектура манастирских конака из XIX века. Оригинална архитектонска концепција, изузетне димензије и богато изведена декорација у дрвету чини их јединственим примерцима манастирских конака у СР Србији.",POINT(573833.665124213 4686775.2250885805)
"241",Манастир Војловица у Панчеву,СК 1424,Непокретно културно добро од изузетног значаја,44.827951,20.6852,"Према предању манастир Војловицу је основао деспот Стефан Лазаревић, син кнеза Лазара пред краја ХIV века, 1393. године. Црква је посвећена арханђелима Михајлу и Гаврилу. Најстарији помен Војловице потиче из 1542. године, заснован је на запису из Зборника Божидара Вуковића штампаног у Венецији 1536-38.  године. Црква је сазидана на прелазу из ХIV у ХV век, тада је настао најстарији део цркве - источни део грађевине - олтарски простор, издужени правоугаони певнички простори, централни део - наос, над којим је традиционално кубе осмостраног пресека и истим бројем прозора. Над припратом старијег дела је слепо кубе. У овом облику грађевина је постојала све до прве половине ХVIII века. До веће обнове цркве дошло је за време игумана Пајсија Милутиновића 1752. године. Он је уз данашњу цркву дозидао данашњу предприпрату дужине 6,65 метара. 1796. године дозидани су конаци а црква је украшена изнутра. 1797-1798. године начињен је нови иконостас, а зидови цркве украшени “ликовима светитеља”. Високи звоник са делом нове припрате призидан је уз цркву (Пајсијеву припрату) 1836. године. Приближно из тог времена из 1841. године потиче новоначињени или назидани конак на западној страни. 1890. године на манастирском поседу основана је мала капела над водицом. Коначан изглед зграде манастирских конака добиле су дозиђивањем и преправкама из 1909-1911. године.  Црква манастира Војловице је једнородна грађевина, са олтарским простором и издуженим правоугаоним певничким простором на источном делу цркве. Западна фасада има изнад врата мали троугли тимпанон, а са стране два слепа конкавна прозора. Изнад тога су три правоугаона картуша. Изнад сокла су четири пиластра а горе заједнички троугаони тимпанон. Звоник је са пиластрима, кубе је барокно, на њему је година 1922. На северној фасади средњи травеј ужи је од осталих. На припрати је мали прозор и мали елипсоидни прозор. Узидана је и надгробна плоча. Јужна фасада је иста, само има врата. И она има надгробне плоче и један слободан надгробник. Апсида је полукружна с једним прозором. СА стране су правоугаоне певнице. Унутрашњи зидови су украшени јонским пиластрима. На плафону је сликана орнаментика.",POINT(475114.8035006006 4963886.421250047)
"496",Горња црква,СК 1389,Непокретно културно добро од изузетног значаја,42.631957,20.625609,"Неколико стотина метара западно од села Пограђе, на једном пропланку, налазе се остаци старе гробљанске цркве. Село Пограђе удаљено је 6 км западно од Клине. Не зна се коме је била посвећена и када је саграђена.  Горња црква је у рушевинама. Кров, свод и сви горњи делови су срушени. То је мала једнобродна грађевина правоугаоне основе чије су димензије: дужина 10,90 м, ширина 5,45 м, а висина очуваних зидова је од 1-2 м. Црква се састоји од апсиде која није очувана, наоса и накнадно дозиданог нартекса. Била је засведена полуобличастим сводом. На северном зиду наоса су две плитке нише, а на јужном једна. Са северне стране нартекса дограђена је једна ниша од камена чију је намену тешко утврдити. Структура зидова је од сиге, ломљеног камена, притесаних квадера и малтера јаког састава.  Од живописа, који је скоро потпуно уништен, очувано је само неколико фрагмената на јужном зиду нартекса. Виде се доњи делови одеће два светитеља. Ови очувани фрагменти фресака имају добар цртеж и колорит, који је карактеристичан за сликарство 16. века. како је нартекс накнадно дограђен у 16. веку, то значи да је сама црква још старија.",POINT(469302.4864455457 4720013.493936611)
"243",Остаци манастира Светих арханђела код Призрена,СК 1366,Непокретно културно добро од изузетног значаја,42.200614,20.763476,"Манастирски комплекс Светих Арханђела, изузетног стратегијског положаја, грађен од 1343. до 1352. године као задужбина цара Душана, био је опасан масивним зидовима и повезан са утврђењем Вишеград. Манастир је подигнут на месту једне старије цркве а међу мајсторима који су повељом даровани манастиру налазе се зидари: Петрош, Војислав, Срдан, Војихна и Нос, вероватно градитељи овог здања. По освајању Призрена од стране Турака, 1455. године, комплекс је брзо пропадао а од друге половине 16. века почиње његово темељно рушење. Обрађени материјал са уништеног манастира користио је Синан-паша, који је 1615. године саградио своју џамију у Призрену. У таквом стању споменик је остао три века, све до 1927. године, када је Р. Грујић извршио откопавање манастира и нађени материјал пренео у данашњи Археолошки музеј у Скопљу.  Главна црква манастирског комплекса, посвећена арханђелима Михаилу и Гаврилу, има основу у облику уписаног крста и димензије 28,5 х 16,75 метара. На источној страни су три олтарске апсиде: средња је шира и споља петострана док су бочне мање и споља тростране. Велико дванаестострано кубе, пречника 6,40 метара, ослањало се на четири лука која су држала четири стуба, а према реконструкцији Слободана Ненадовића постојала су и четири мања бочна кубета. На западној страни је нартекс са пет отвора. Фасаде су биле обложене са белим и црвеним мермером. црква је имала камени иконостас и раскошан под од белих и плавих камених плоча. Простор око цареве гробнице био је архитектонски обрађен помоћу фриза мањих аркада које су се на одређен начин повезивале са уништеном фреско-декорацијом.  Црква светог Николе, димензија у основи 13,20 х 7 метара, је једнобродна грађевина са апсидом на источној и отвореним нартексом на западној страни и са кубетом које се ослањало на зид са западне и на два стуба са олтарске стране. Изнад нартекса такође је постојало кубе.  Архитектонски је била занимљива трпезарија која је имала основу у облику слободног крста са апсидом на јужној страни.  Поред ових остатака, у оквиру комплекса, постоје и остаци конака, бедема, библиотеке, болнице и других просторија за које се зна или се претпоставља да су постојале у оквиру манастира.",POINT(480473.2862728798 4672077.631738612)
"246",Средњовековна тврђава Голубац,СК 977,Непокретно културно добро од изузетног значаја,44.661341,21.67857,"Средњовековни град Голубац изграђен је на неприступачној стени уз сами Дунав. Подигнут је да штити пограничне области, грађен за одбрану од хладног оружја и прилагођен за одбрану од ватреног оружја. Основа је неправилна и прилагођена је конфигурацији терена. Градски бедеми су дебљине 3 м. На њима се налази шетна стаза за коју се долазило степеништем. Зидови су се завршавали зупцима дебљине 0.70 а ширине од 2.20-3.50 м. Град има 9 кула од којих су 4 накнадно дозидане. Куле су четвртасте, мада их има и полигоналних, од којих се истиче донжон кула. Испред најнижег дела утврђења налази се ров.    Град Голубац се први пут помиње 1335. године. Под српском управом био је у доба кнеза Лазар. Турци су га заузели 1391. године. За време деспота Стефана Лазаревића припао је поново Србима. Уговором у Тати 1426.г. Голубац је требао да припадне Мађарима, али га је командант, војвода Јеремија предао Турцима. Године 1494. Голубац је припојен Србији деспота Ђурђа. Године 1481. Мађари су га заузели победивши предходно турске снаге које су дошле у помоћ из Смедерева. Падом Београда под Турке, Голубац губи улогу пограничног града а самим тим и ранији војни значај. Под турском влашћу остаје до 1688.г. када су га заузели Аустријанци. Напуштају га 1690. да би га опет заузели 1717. и држали га у својим рукама до 1739. Последњи пут Голубац је дошао у руке Аустријанаца 1789. године и био све до 1791. када прелази у турске руке. За време I српског устанка подпао је под српску управу а 1813. поново су га заузели Турци. После коначног повлачења Турака прешао је у српске руке. Пред други светски рат кроз град је изграђен друм. У послератном периоду на граду су започети обимни истраживачки и конзерваторско-рестаураторски радови.",POINT(553795.8237774455 4945554.723624104)
"250",Црква Св. арханђела Гаврила,СК 1451,Непокретно културно добро од изузетног значаја,45.182551,19.313072,"Прва црква која се помиње у селу Моловину саграђена је 1735. године. У то време село се није налазило на месту где се данас налази, тако да ни ова прва црква није грађена на месту где је ова данашња. Око 1801. године село је пресељено на другу локацију а тада је саграђена и нова црква, слична овој првобитној. Већ 1814. године црква је запаљена од удара грома, али је 1816. године обновљена.  Црква је 1853. године имала црквени звоник који је склон паду, па је становништво села почело да припрема грађу за градњу новог звоника. Године 1856. торањ цркве није још обновљен, а материјал који је припремљен за градњу новог звоника мештани разносе и зидају своје куће.  С обзиром на то да се из претходног види да је село набавило сав потребан материјал за грађење новог звоника цркве, вероватно да је стари и дотрајали звоник од дрвене грађе замењен новим зиданим звоником у другој половини ХIХ века.  Данашња црква Св. Арханђела Гаврила је једнобродна грађевина, засвођена лажним сводом од дасака и омалтерисане трске.  Са обе стране испред олтарске апсиде налазе се мале плитке нише, а на броду цркве су са сваке стране пробијена по три мања прозорска отвора, полукружно завршена.  Брод цркве је покривен двосливним кровом, а кровни покривач је бибер цреп.  На западној страни цркве налази се звоник који се протеже кроз две етаже, на којима се са сваке стране налазе прозорски отвори, затворени шалукатрама.  Кров звоника је одмах после рата прерађиван те је добио данашњи облик четворостране пирамиде. Кровни покривач је од лима.  Декоративни елементи на целој фасади цркве налазе се углавном са стране главног улаза у цркву и на звонику.  Звоник је орнаментисан хоризонталним и вертикалним профилацијама које су, с обзиром на то да је црква новијег датума, направљене по узору на већ изграђене цркве.  Интересантан детаљ који је још остао на броду цркве је још стреха. Црква је првобитно била покривена шиндром. При градњи новог звоника вероватно је и шиндра замењена бибер црепом. Једини остатак крова од шиндре је полукружни поткровни венац, који је обликован од дасака, преко којих је прикуцана трска па је онда омалтерисан.  Са северне стране цркве налазе се мања врата која су вероватно отворена касније, да би се омогућио директан приступ цркви од улаза у порту цркве. Главни портал као и прозори на звонику се завршавају степенастим луковима.  Иконостас у моловинској цркви потиче из друге половине ХVIII века. Према предању иконостас није рађен за цркву села Моловина, него за цркву села Товаришева у Бачкој. Ова легенда није имала основа када се зна да је црква у Товаришеву посвећена св. Григорију који је приказан на престоној икони моловинске цркве, док је иста посвећена св. арханђелу Гаврилу. Сем тога и величина иконостаса не одговара величини цркве. Иконостас је рађен за неку цркву мањих димензија него што је моловинска, тако да су поједини делови сечени или премештени као што је случај са престоним иконама св. Григорија и св. Јована, које више нису на својим одређеним местима. Овај иконостас је доспео у моловинску цркву највероватније продајом, али је то за сада немогуће утврдити због недостатака архивских докумената.  Резбарија иконостаса је рад непознатог дрворезбара из друге половине ХVIII века. Вероватно је завршена до 1770. године, јер су сликарски радови настали 1772. године. Потпис се налази на престоној икони Христа.  По својој концепцији иконостас припада типу старијих односно традиционалних иконостаса. Богато је изрезбарен. Дрворезбарски украс је концентрисан на централним деловима. Мотиви на овим деловима иконостаса  већином су биљни и животињски, а понекад и фантастични. Местимично се срећу и људске фигуре. Нарочито богатство и разноврсност мотива показују стубови иконостаса, царске двери, линете изнад престоних икона и двери, као и табле са сценама из Библије које се данас налазе у горњим деловима иконостаса, док су раније припадале соклу. Репертоар биљних и животињских мотива показује да је мајстор дрворезбар био пореклом са југа.  Иконостас су сликали Јован и Георгије Четиревић Грабован 1772. године.  Распоред икона  Престоне иконе: 1. Св. Георгије 2. Богородица са Христом 3. Христос 4. Св. Јован  Царске двери: Благовести.  У другој зони у аркадама у средини је композиција Деизиса, а лево и десно су стојеће фигуре апостола (са сваке стране по пет). Вероватно да су две стојеће фигуре апостола изгубљене касније, пошто због ширине цркве нису могле бити уклопљене у иконостас.   Изнад аркатуре са стојећим фигурама апостола је низ малих медаљона са доисподпојасним фигурама пророка. У средњем медаљону је Богородица.",POINT(367467.230790889 5004614.013838006)
"255",Виминацијум,АН 140,Непокретно културно добро од изузетног значаја,44.732888,21.230553," Археолошко налазиште садржи остатке војног логора и античког града Виминациума (Viminacium) из периода од I до V века. Виминациум је био главни град римске провинције Горње Мезије (Moesia Superior), у касној антици провинције Мезије Приме (Moesia Primae). Поникао је на територији келтског племена Скордиска и представљао је административни, привредни и културни центар области на северној граници римске империје. У почетку је био седиште мањих војних одреда да би у другој половини I века доласком легије седме Клаудијеве (VII Claudia Pia Fidelis) из Далмације, постао легијски логор. У изградњи логора учествовала је и легија четврта Флавија (IV Flavia). Насеље је добило статус града почетком II века за време владавине цара Хадријана. У првим деценијама III века град је био у пуном процвату. За време Гордијана III постаје колонија. Од 239.године стиче право ковања новца и од тада почиње рачунање виминациумске локалне ере. У Виминациуму је боравило чак десет римских царева. У IV веку постаје значајно епископско средиште. У историјским изворима помињу се два виминациумска епископа, Амантин и Киријак. Град је страдао у најезди Хуна, највероватније 443.године. Уз насеље и војни логор формиран је већи број некропола са хронолошким распоном од III века п.н.е. до VII века н.е. Град је имао пристаниште на Дунаву  и речну флоту. У оквиру некропола које се простиру јужно и источно од града, истражено је преко 13.000 гробова спаљених и инхуминираних покојника. Нађено је преко 35.000 предмета  од којих је преко 700 израђено од злата и сребра, што представља најбројнији археолошки фонд са једног локалитета и то из затворених и поузданао датованих целина. Поред истражених некропола, на простору Северне капије (Porta Praetoria) војног логора, откривени су делови улица са поплочавањем, одводним каналима и каменом пластиком која је украшавала улазну капију. Истражене су јавне градске терме са осликаним зидовима, мермерном оплатом и подовима украшеним мозаицима.  Величина и значај Виминациума последица су богатог залеђа у долини реке Млаве и изузетно повољног положаја, како у систему одбране северних граница Царства тако и у сплету комуникација и трговинском промету. Унутар и око града откривени су амфитеатар, монументалне грађевине и трагови развијене инфраструктуре. Међу гробним конструкцијама посебно се издвајају оне из IV века чија је унутрашњост осликана фрескама. Многи луксузно израђени предмети локалне продукције предстваљају европске, као и светске раритете. Значај археолошког налазишта је у томе што његови остаци леже у слоју ораница те представља слободан простор за даља истраживања и презентацију. Чињеница да се савремено насеље не налази изнад римских остатака пружа јединствену могућност за сагледавање и упознавање свих аспеката живота у антици. Као део богатог античког наслеђа на тлу Републике Србије, има потенцијал да постане једна од атрактивних туристичких дестинација и тиме подстакне свест о важности очувања наслеђа, могућностима одрживог развоја и просперитета локалних заједница.",POINT(518255.3333654323 4953304.189569792)
"259",Црква Св. Ђорђа,СК 1408,Непокретно културно добро од изузетног значаја,42.179009,20.920772,"Црква Светог Ђорђа, преградњама знатно измењеног првобитног архитектонског склопа, свакако је настала у првој половини ХII века. Живопис је веома сличан ономе из Богошевца и можда је рад исте сликарске радионице. Рустична пластика у виду крста и афронтираних птица сачувана је на тимпанону јужног зида. Црква је мала једнобродна грађевина засведена полуобличастим сводом, са олтарском апсидом која је споља тространа а изнутра има у равном дебелом зиду три конхе од којих је средња већа и служи као олтарска трпеза. Кров цркве је двосливан и од камених плоча.  Црква Св. Ђорђа садржи следећи покретни материјал: (иконе под редним бројевима 1, 2 и 3 стављене су под заштиту решењем бр. 264/74 од 23.05.1974. г. Завода за урбанизам и заштиту споменика културе и природе општине Призрен)  1. ИКОНА БОГОРОДИЦЕ СА ХРИСТОМ сигнирана је словенски. Дата је у висини до колена у хитону плаве и мафориону црвене боје са златним наборима. Десном руком показује на Христа, а у левој јој је Христос у хаљиници зелене боје са златном бордуром. Он десном руком благосиља а у левој држи отворену књигу. Димензије 47,5 х 87 цм  Вероватно 17-18. век  2. ИКОНА ХРИСТА фигура Христа је седећа, дата је до колена. Одевен је у црвену доњу одећу са дугим рукавима. Христос десном руком благосиља а левом придржава отворену књигу. Икона се налази лево од двери. Димензије 47,5 х 87 цм.  Вероватно 17-18. век  3. ГРУПНА ИКОНА (РУСКА) у средини иконе је Распеће у коме учествују Богородица и Свети Јован. На средини, горе је Бог Отац, горе, лево је Богородица са Христом а десно је Св. Никола. Доле, лево је Арханђел Михаило, а десно је Свети Ђорђе. Вероватно 19. век.  4. ИКОНА СВ. НИКОЛЕ у дрвеном раму богато изрезбареном. Допојасна фигура Св. Николе у зеленом хитону и црвеном химатиону са жутом омофором. Гологлав је и десном руком благосиља а у левој држи отворену књигу. Изнад главе су представе у облацима допојасне фигуре Богородице са омофором и Исуса Христа са Јеванђељем. Икона је застакљена у новом раму. Димензије 47 х 64,5 цм. Вероватно 19. век.  5. ИКОНА СВ. НИКОЛЕ у металном окову сигнирана руски. Метални оков је богато изрезбарен. Виде се само лик и десна рука која благосиља и лева хоризонтално положена на грудима. застакљена у новом раму. Димензије 36 х 43,5 цм. Вероватно 19. век.  6. ЦРКВЕНИ БАРЈАК са ликом Св. Ђорђа са једне и Богородице са Христом са друге стране. Представа Св. Ђорђа је доста оштећена (СВ…ГЕОРГИЈЕ БЕД.) а са друге стране барјака је допојасна представа Богородице са Христом на левој руци сигнирана на грчком. десно и лево од Богородичине главе су фигуре два анђела. Барјак је вероватно поклон из Русије. Димензије 105 х 177 цм. Вероватно Друга половина 19. века.  7. КРСТ ДРВЕНИ СТОЈЕЋИ са Христовим Распећем са једне и Крштењем са друге стране. Само фигура Христа на дрвеном крсту, са тканином око бедара и главом окренутом на десно. Са друге стране је Крштење Христово са Христовом нагом фигуром у Јордану, са тканином око бедара и прекрштеним рукама на грудима. Са леве стране је Св. Јован а са десне допојасна фигура са нимбом око главе и раширеним рукама. Изнад Христове главе голуб у лету, са нимбом око главе из кога излазе зраци који падају на Христову главу. Димензије 37 х 17 цм. Вероватно 19. век.  8. КРСТ ДРВЕНИ ЛИТИЈСКИ уписан у дуплом кругу и ишаран масним бојама са обе стране. Димензије 37 х 17 цм. Вероватно 19. век.  9. КРСТ СТОЈЕ]И СЕДЕФНИ на металном сталку са Христовим Распећем на аверсу и Крштењем на реверсу. Димензије 16 х 40 цм. Вероватно 19. век.  10. КРСТ ДРВЕНИ ЛИТИЈСКИ са насликаним Распећем сигниран ћирилицом (И.Н.Ц.Ј.) на штапу (168 цм). На врху штапа је торус на коме се налази крст. Висина заједно са штапом износи 202 цм. Крст је оштећен у доњем делу. Димензије 34 х 28 цм. Вероватно 19. век.  11. КРСТ МЕТАЛНИ ЛИТИЈСКИ са куглом као постољем на дрвеном штапу. Крст нема украса и укупна висина са штапом износи 215 цм. Димензије 24 х 19 цм. Вероватно 19. в.  12. ПЕВНИЦА ДРВЕНА ИЗРЕЗБАРЕНА јединствен примерак у овом крају. Ивице су јој обрађене у дуборезу и има ноге у виду стилизованих животиња. У доњем делу ивице су обрађене у виду латиничног слова С а горњи део осим обрађене ивице има и са три стране три поља обрађена у виду једног централног већег круга и два симетрична мања са стране. Крајеви су обрађени у виду кугли у оба дела. Димензије 53 х 62 цм. Вероватно 19. век  13. ПЕВНИЦА ДРВЕНА са сталком у виду пирамиде (крова на четири воде) и две полице за књиге. Ова певница је мања и грубо урађена у односу на претходну. Димензије 31 х 36 цм. Вероватно 19. век  14. КњИГА “ЈЕВАНЂЕЉЕ” у употреби, дар руског Светог Синода 1890. г. по посвети са прве стране. Она је опточено бордо сомотом и има металне затвараче. На првој страни написана је посвета на руском језику: “Дар руског Светог Синода послан преко руског конзула у Призрену О.К. Лисевича”. Димензије 20 х 27 х 4 цм. Вероватно друга половина 19. века.  15. КЊИГА “МИНЕЈ” у кожном повезу. Посвета Симе Андрејевића Игуманова из 1865. г. на првој страни писана руским језиком гласи “У стару Србију у цркву Горњоселску Кијев 1865 маја 15-ог од Симе Андрејевића Игуманова Призренца”. Са обе стране корица, које су светлобраон боје и украшене по ивицама, по средини је утиснут жиг златне боје у виду медаљона овалног облика. Димензије 24 х 36 х 3 цм. Друга половина 19. века.  16. КњИГА “ОКТОИХ” или “ОСМОГЛАСНИК” у кожном повезу и са изгледом и посветом као претходна. Димензије 22х34,5х6 цм. Вероватно 19. век.  17. КњИГА “ПСАЛТИР” у кожном повезу и са изгледом и посветом као претходна. Димензије 19 х 25 х 3 цм. Друга половина 19. века.  18. КњИГА “ЧАСОСЛОВ” у кожном повезу и са изгледом и посветом као претходна. Жиг на корицама ове књиге се распознаје и приказује Христово Распеће. Димензије 23,5 х 37 х 4,5 цм. Друга половина 19. века.",POINT(493456.9472843055 4669654.737585512)
"264",Манастир Раковац,СК 1019,Непокретно културно добро од изузетног значаја,45.184606,19.77458,"Манастир Раковац са црквом посвећеном св. Врачима Кузману и Дамјану основао је према предању Рака Милошевић, “велики коморник” деспота Јована Бранковића, па је по оснивачу манастир и добио име. Најранији поуздани подаци о овом манастиру потичу из 1545-1548. године. Претпоставља се да је црква саграђена пре коначних турских освајања у Срему 1526. Манастир је страдао у аустро-угарским ратовима крајем XVII века. Барокни звоник је призидан уз западну фасаду цркве 1735. године, када су и црква и конаци претрпели промене. Коначан тространи облик манастриски конаци добили су 1771. године.  Црква је живописана крајем XVI или почетком XVII века. Некадашњи барокни иконостас сликао је Василије Остојић 1763.г. а трпезарију је 1768г. Осликао Амвросије Јанковић.  У близини манастира налази се и једнобродна гробљанска капела посвећена Богородици. Капела је саграђена 1751. године, а иконостас у капели су сликали Јанко Халкозовић и Васа Остојић.  Манастир је миниран у току 1942. године јер се у њему налазила партизанска база. Том приликом је срушен звоник, иконостас  из цркве растурен и спаљен,а озбиљно су оштећени и конаци са трпезаријом. Конаци су коначно девастирани после рата када су учесници радних акција у току обнове села развукли материјал и зарушене зидове срушили до темеља. Тада су неповратно нестале и зидне слике у трпезарији.  Од фреско живописа сачувана је само декорација кубета у којој се налазе Христос Пантократор у медаљону који носе анђели и Пророци. Пророци у тамбуру откривени су испод слоја малтера и креча у току радова на обнови цркве и чишћењу живописа, 1987. године. Поред фресака у кубету, на појединим местима, углавном у источном делу храма нађени су мањи фрагменти живописа.  Од барокног иконостаса из манастирске цркве из манастирске цркве остале су само две иконе из зоне Апостола, које се сада налазе у Музеју Срема у Сремској Митровици.  Радови на обнови и реконструкцији, као и археолошка истраживања почели су 1958/59. године обновом и реконструкцијом цркве и настављени су у неколико наврата. Од 1986. трају радови на обнови северног и западног крила конака које изводе екипа Покрајинског завода за заштиту споменика културе. Посебну реткост за уметност српског народа у Војводини представља део сачуване фреско декорације који својим квалитетима заслужује прелазу из XVI у XVII век, а омогућује и разматрање и успостављање стилских веза и утицаја који се преламају у уметности код Срба у то време.",POINT(403728.8391833989 5004188.487415072)
